% Generated on 2015-06-09 12:13:09,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../anamod-features -p ../timing/bgq -n solvers_anamod -s -b 5"
@RELATION petsc_data
@ATTRIBUTE lambda-max-by-magnitude-im NUMERIC
@ATTRIBUTE right-bandwidth NUMERIC
@ATTRIBUTE n-nonzero-diags NUMERIC
@ATTRIBUTE n-dummy-rows NUMERIC
@ATTRIBUTE blocksize NUMERIC
@ATTRIBUTE max-nnzeros-per-row NUMERIC
@ATTRIBUTE diag-definite NUMERIC
@ATTRIBUTE avgnnzprow NUMERIC
@ATTRIBUTE lambda-max-by-magnitude-re NUMERIC
@ATTRIBUTE ellipse-cy NUMERIC
@ATTRIBUTE nnzup NUMERIC
@ATTRIBUTE ruhe75-bound NUMERIC
@ATTRIBUTE avg-diag-dist NUMERIC
@ATTRIBUTE nnz NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-re NUMERIC
@ATTRIBUTE lambda-max-by-im-part-im NUMERIC
@ATTRIBUTE left-bandwidth NUMERIC
@ATTRIBUTE norm1 NUMERIC
@ATTRIBUTE sigma-min NUMERIC
@ATTRIBUTE upband NUMERIC
@ATTRIBUTE nnzeros NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-im NUMERIC
@ATTRIBUTE diagonal-average NUMERIC
@ATTRIBUTE diagonal-dominance NUMERIC
@ATTRIBUTE dummy-rows NUMERIC
@ATTRIBUTE ritz-values-r NUMERIC
@ATTRIBUTE nnzlow NUMERIC
@ATTRIBUTE colours NUMERIC
@ATTRIBUTE lambda-max-by-im-part-re NUMERIC
@ATTRIBUTE col-variability NUMERIC
@ATTRIBUTE trace-abs NUMERIC
@ATTRIBUTE ritz-values-c NUMERIC
@ATTRIBUTE diag-zerostart NUMERIC
@ATTRIBUTE loband NUMERIC
@ATTRIBUTE positive-fraction NUMERIC
@ATTRIBUTE trace NUMERIC
@ATTRIBUTE min-nnzeros-per-row NUMERIC
@ATTRIBUTE diagonal-sign NUMERIC
@ATTRIBUTE row-variability NUMERIC
@ATTRIBUTE nrows NUMERIC
@ATTRIBUTE colour-offsets NUMERIC
@ATTRIBUTE n-colours NUMERIC
@ATTRIBUTE diagonal-variance NUMERIC
@ATTRIBUTE departure NUMERIC
@ATTRIBUTE dummy-rows-kind NUMERIC
@ATTRIBUTE kappa NUMERIC
@ATTRIBUTE sigma-max NUMERIC
@ATTRIBUTE colour-set-sizes NUMERIC
@ATTRIBUTE sigma-diag-dist NUMERIC
@ATTRIBUTE n-ritz-values NUMERIC
@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@ATTRIBUTE class {good,bad}
@DATA
?,100,9,?,99,9,1,8,8293.715,?,38612,609.8284,66.22222,87025,4.305043,?,100,13238.71,6857.033,100,87025,?,113.86,-38.3144,?,?,38612,?,8293.715,1.274212,1115942.0,?,9801,100,1.0,1115942.0,4,2,1.425323,9801,?,8,415.1602,1534.61,?,1.327588,8296.49,?,10920.05,31,1023.255,?,7270.46,44983.41,13265.9,?,8293.715,9801,8,18868441,bad
?,100,9,?,99,9,1,8,8293.715,?,38612,609.8284,66.22222,87025,4.305043,?,100,13238.71,6857.033,100,87025,?,113.86,-38.3144,?,?,38612,?,8293.715,1.274212,1115942.0,?,9801,100,1.0,1115942.0,4,2,1.425323,9801,?,8,415.1602,1534.61,?,1.327588,8296.49,?,10920.05,31,1023.255,?,7270.46,44983.41,13265.9,?,8293.715,9801,8,47942865,bad
?,100,9,?,99,9,1,8,8293.715,?,38612,609.8284,66.22222,87025,4.305043,?,100,13238.71,6857.033,100,87025,?,113.86,-38.3144,?,?,38612,?,8293.715,1.274212,1115942.0,?,9801,100,1.0,1115942.0,4,2,1.425323,9801,?,8,415.1602,1534.61,?,1.327588,8296.49,?,10920.05,31,1023.255,?,7270.46,44983.41,13265.9,?,8293.715,9801,8,47942866,bad
?,100,9,?,99,9,1,8,8293.715,?,38612,609.8284,66.22222,87025,4.305043,?,100,13238.71,6857.033,100,87025,?,113.86,-38.3144,?,?,38612,?,8293.715,1.274212,1115942.0,?,9801,100,1.0,1115942.0,4,2,1.425323,9801,?,8,415.1602,1534.61,?,1.327588,8296.49,?,10920.05,31,1023.255,?,7270.46,44983.41,13265.9,?,8293.715,9801,8,26415433,bad
?,100,9,?,99,9,1,8,8293.715,?,38612,609.8284,66.22222,87025,4.305043,?,100,13238.71,6857.033,100,87025,?,113.86,-38.3144,?,?,38612,?,8293.715,1.274212,1115942.0,?,9801,100,1.0,1115942.0,4,2,1.425323,9801,?,8,415.1602,1534.61,?,1.327588,8296.49,?,10920.05,31,1023.255,?,7270.46,44983.41,13265.9,?,8293.715,9801,8,13323659,bad
?,100,9,?,99,9,1,8,8293.715,?,38612,609.8284,66.22222,87025,4.305043,?,100,13238.71,6857.033,100,87025,?,113.86,-38.3144,?,?,38612,?,8293.715,1.274212,1115942.0,?,9801,100,1.0,1115942.0,4,2,1.425323,9801,?,8,415.1602,1534.61,?,1.327588,8296.49,?,10920.05,31,1023.255,?,7270.46,44983.41,13265.9,?,8293.715,9801,8,36564232,bad
?,100,9,?,99,9,1,8,8293.715,?,38612,609.8284,66.22222,87025,4.305043,?,100,13238.71,6857.033,100,87025,?,113.86,-38.3144,?,?,38612,?,8293.715,1.274212,1115942.0,?,9801,100,1.0,1115942.0,4,2,1.425323,9801,?,8,415.1602,1534.61,?,1.327588,8296.49,?,10920.05,31,1023.255,?,7270.46,44983.41,13265.9,?,8293.715,9801,8,29553944,bad
?,100,9,?,99,9,1,8,8293.715,?,38612,609.8284,66.22222,87025,4.305043,?,100,13238.71,6857.033,100,87025,?,113.86,-38.3144,?,?,38612,?,8293.715,1.274212,1115942.0,?,9801,100,1.0,1115942.0,4,2,1.425323,9801,?,8,415.1602,1534.61,?,1.327588,8296.49,?,10920.05,31,1023.255,?,7270.46,44983.41,13265.9,?,8293.715,9801,8,80361466,bad
?,100,9,?,99,9,1,8,8293.715,?,38612,609.8284,66.22222,87025,4.305043,?,100,13238.71,6857.033,100,87025,?,113.86,-38.3144,?,?,38612,?,8293.715,1.274212,1115942.0,?,9801,100,1.0,1115942.0,4,2,1.425323,9801,?,8,415.1602,1534.61,?,1.327588,8296.49,?,10920.05,31,1023.255,?,7270.46,44983.41,13265.9,?,8293.715,9801,8,38678401,bad
?,100,9,?,99,9,1,8,8293.715,?,38612,609.8284,66.22222,87025,4.305043,?,100,13238.71,6857.033,100,87025,?,113.86,-38.3144,?,?,38612,?,8293.715,1.274212,1115942.0,?,9801,100,1.0,1115942.0,4,2,1.425323,9801,?,8,415.1602,1534.61,?,1.327588,8296.49,?,10920.05,31,1023.255,?,7270.46,44983.41,13265.9,?,8293.715,9801,8,44114476,bad
?,100,9,?,99,9,1,8,1158.432,?,38612,954.2355,66.22222,87025,4.856918,?,100,1819.361,954.243,100,87025,?,25.71866,-5.197597,?,?,38612,?,1158.432,1.115002,252068.6,?,9801,100,1.0,252068.6,4,2,1.257349,9801,?,8,61.83317,211.4346,?,155326.5,1158.82,?,10920.05,32,579.2124,?,579.2198,6995.923,1823.054,?,1158.432,9801,8,89565283,bad
?,100,9,?,99,9,1,8,3024.076,?,38612,2360.39,66.22222,87025,4.410227,?,100,4791.044,2360.397,100,87025,?,47.75817,-14.10088,?,?,38612,?,3024.076,1.199713,468077.9,?,9801,100,1.0,468077.9,4,2,1.354117,9801,?,8,154.529,560.8396,?,396406.3,3025.091,?,10920.05,34,1512.034,8.162151,1512.042,16893.64,4801.066,?,3024.076,9801,8,89565283,good
?,100,9,?,99,9,1,8,254.2017,?,38612,215.1807,66.22222,87025,4.850837,?,100,388.2367,215.1882,100,87025,?,16.83003,-0.7180107,?,?,38612,?,253.1138,0.9638526,164951.1,?,9801,100,1.0,164951.1,4,2,1.012551,9801,?,8,19.62649,37.20261,?,33867.36,254.2823,?,10920.05,19,127.0971,?,127.1046,2708.055,388.7847,?,254.2017,9801,8,89565283,bad
?,100,9,?,99,9,1,8,490.068,?,38612,417.1442,66.22222,87025,4.816579,?,100,760.8224,417.1517,100,87025,?,18.7483,-1.923689,?,?,38612,?,489.6732,1.032237,183752.1,?,9801,100,1.0,183752.1,4,2,1.140008,9801,?,8,29.40092,83.41673,?,65345.11,490.338,?,10920.05,26,245.0302,?,245.0377,3647.064,762.1984,?,490.068,9801,8,89565283,good
?,?,4775,5237,1,668,?,7,0.03790773,?,?,4603.263,6771.777,73041,-1e-08,?,9188,252568.1,5095.306,?,73041,?,41.9065,-1239.857,?,?,63770,?,0.0754707,8.0,388515.1,?,9271,9188,1.0,388515.1,1,?,9.028773,9271,?,2,2660.754,136.0269,1,513.3033,252567.1,?,185421300.0,86,126037.5,?,126529.6,256225.3,252567.1,?,252567.1,9271,7,89565283,bad
?,?,4775,5237,1,668,?,7,0.03790773,?,?,4603.263,6771.777,73041,-1e-08,?,9188,252568.1,5095.306,?,73041,?,41.9065,-1239.857,?,?,63770,?,0.0754707,8.0,388515.1,?,9271,9188,1.0,388515.1,1,?,9.028773,9271,?,2,2660.754,136.0269,1,513.3033,252567.1,?,185421300.0,86,126037.5,?,126529.6,256225.3,252567.1,?,252567.1,9271,7,49598909,bad
?,?,4775,5237,1,668,?,7,0.03790773,?,?,4603.263,6771.777,73041,-1e-08,?,9188,252568.1,5095.306,?,73041,?,41.9065,-1239.857,?,?,63770,?,0.0754707,8.0,388515.1,?,9271,9188,1.0,388515.1,1,?,9.028773,9271,?,2,2660.754,136.0269,1,513.3033,252567.1,?,185421300.0,86,126037.5,?,126529.6,256225.3,252567.1,?,252567.1,9271,7,59072882,bad
?,?,4775,5237,1,668,?,7,0.03790773,?,?,4603.263,6771.777,73041,-1e-08,?,9188,252568.1,5095.306,?,73041,?,41.9065,-1239.857,?,?,63770,?,0.0754707,8.0,388515.1,?,9271,9188,1.0,388515.1,1,?,9.028773,9271,?,2,2660.754,136.0269,1,513.3033,252567.1,?,185421300.0,86,126037.5,?,126529.6,256225.3,252567.1,?,252567.1,9271,7,68908713,bad
?,?,4775,5237,1,668,?,7,0.03790773,?,?,4603.263,6771.777,73041,-1e-08,?,9188,252568.1,5095.306,?,73041,?,41.9065,-1239.857,?,?,63770,?,0.0754707,8.0,388515.1,?,9271,9188,1.0,388515.1,1,?,9.028773,9271,?,2,2660.754,136.0269,1,513.3033,252567.1,?,185421300.0,86,126037.5,?,126529.6,256225.3,252567.1,?,252567.1,9271,7,36564232,bad
?,?,4775,5237,1,668,?,7,0.03790773,?,?,4603.263,6771.777,73041,-1e-08,?,9188,252568.1,5095.306,?,73041,?,41.9065,-1239.857,?,?,63770,?,0.0754707,8.0,388515.1,?,9271,9188,1.0,388515.1,1,?,9.028773,9271,?,2,2660.754,136.0269,1,513.3033,252567.1,?,185421300.0,86,126037.5,?,126529.6,256225.3,252567.1,?,252567.1,9271,7,29553943,good
?,?,4775,5237,1,668,?,7,0.03790773,?,?,4603.263,6771.777,73041,-1e-08,?,9188,252568.1,5095.306,?,73041,?,41.9065,-1239.857,?,?,63770,?,0.0754707,8.0,388515.1,?,9271,9188,1.0,388515.1,1,?,9.028773,9271,?,2,2660.754,136.0269,1,513.3033,252567.1,?,185421300.0,86,126037.5,?,126529.6,256225.3,252567.1,?,252567.1,9271,7,29553944,good
?,?,4775,5237,1,668,?,7,0.03790773,?,?,4603.263,6771.777,73041,-1e-08,?,9188,252568.1,5095.306,?,73041,?,41.9065,-1239.857,?,?,63770,?,0.0754707,8.0,388515.1,?,9271,9188,1.0,388515.1,1,?,9.028773,9271,?,2,2660.754,136.0269,1,513.3033,252567.1,?,185421300.0,86,126037.5,?,126529.6,256225.3,252567.1,?,252567.1,9271,7,38678403,bad
?,?,4268,4820,1,818,?,5,0.1779686,?,?,214.2036,5837.478,42908,-1e-08,?,8031,888.1629,214.2036,?,42908,?,2.144334,-1681.0,?,?,34781,?,0.1672585,8.0,17427.01,?,8127,8031,0.9692308,17427.01,1,?,9.655902,8127,?,2,15.00626,801.9926,1,60847670000.0,608.3476,?,137932600.0,65,304.1734,?,304.1734,1584.507,1681.0,?,608.3468,8127,5,89565283,good
?,?,4268,4820,1,818,?,5,0.1779686,?,?,214.2036,5837.478,42908,-1e-08,?,8031,888.1629,214.2036,?,42908,?,2.144334,-1681.0,?,?,34781,?,0.1672585,8.0,17427.01,?,8127,8031,0.9692308,17427.01,1,?,9.655902,8127,?,2,15.00626,801.9926,1,60847670000.0,608.3476,?,137932600.0,65,304.1734,?,304.1734,1584.507,1681.0,?,608.3468,8127,5,49598909,bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.81,102.0418,1608,-5.15763e-13,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.9393939,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,23837200.0,2001004.0,?,25586.49,66,1000533.0,5.770844,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,89565283,bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.81,102.0418,1608,-5.15763e-13,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.9393939,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,23837200.0,2001004.0,?,25586.49,66,1000533.0,5.770844,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,49598909,good
?,12964,10000,30,1419,64,?,22,2.651633,?,21791,17.25915,3481.943,321988,-1.0,?,10485,34.01084,17.04818,12964,321988,?,0.004755654,-32.32021,?,?,285927,?,2.651633,225.8378,67.86318,?,14270,10485,0.4285714,-53.77911,1,?,225.8378,14270,?,31,0.06649264,218.4234,1,1.311844,19.91127,?,25647540.0,7,2.333778,2.059686,0.3183474,238.451,32.32021,?,2.651633,14270,22,44114476,bad
?,?,2603,2823,1,23,?,6,3.187027,?,?,183.6062,4016.853,35507,-1e-08,?,5320,4681992.0,183.6062,?,35507,?,1764.363,-810.0,?,?,30186,?,3.28599,8.0,9388176.0,?,5321,5320,0.9659091,9388176.0,1,?,10.26951,5321,?,2,90754.24,451.3012,1,4.711796e+14,4681991.0,?,65113460.0,88,2340995.0,?,2340995.0,6621336.0,4681991.0,?,4681991.0,5321,6,89565283,good
?,?,2603,2823,1,23,?,6,3.187027,?,?,183.6062,4016.853,35507,-1e-08,?,5320,4681992.0,183.6062,?,35507,?,1764.363,-810.0,?,?,30186,?,3.28599,8.0,9388176.0,?,5321,5320,0.9659091,9388176.0,1,?,10.26951,5321,?,2,90754.24,451.3012,1,4.711796e+14,4681991.0,?,65113460.0,88,2340995.0,?,2340995.0,6621336.0,4681991.0,?,4681991.0,5321,6,49598909,bad
?,?,3070,3526,1,98,?,4,1591.888,?,?,2448.493,4682.132,31220,-1e-08,?,6300,205057.0,2801.65,?,31220,?,52.56722,-1501.0,?,?,24903,?,5.666203,16.33092,332067.2,?,6317,6300,1.0,332067.2,1,?,17.5344,6317,?,2,2621.717,359.851,1,579.1777,204540.8,?,88582180.0,85,102093.8,?,102447.0,208415.1,204540.8,?,204540.8,6317,4,89565283,good
?,?,3070,3526,1,98,?,4,1591.888,?,?,2448.493,4682.132,31220,-1e-08,?,6300,205057.0,2801.65,?,31220,?,52.56722,-1501.0,?,?,24903,?,5.666203,16.33092,332067.2,?,6317,6300,1.0,332067.2,1,?,17.5344,6317,?,2,2621.717,359.851,1,579.1777,204540.8,?,88582180.0,85,102093.8,?,102447.0,208415.1,204540.8,?,204540.8,6317,4,49598909,bad
?,?,2923,3251,1,16,?,5,59.54572,?,?,102.4405,4496.157,30223,-1e-08,?,5974,7004.436,102.4405,?,30223,?,93.28818,-1793.0,?,?,24248,?,0.05427958,8.0,557396.9,?,5975,5974,0.9607843,557396.9,1,?,10.35017,5975,?,2,733.8835,739.0082,1,1.427614e+12,7003.436,?,81628440.0,51,3501.719,0.004178305,3501.717,57189.08,7003.436,?,7003.436,5975,5,89565283,good
?,?,2923,3251,1,16,?,5,59.54572,?,?,102.4405,4496.157,30223,-1e-08,?,5974,7004.436,102.4405,?,30223,?,93.28818,-1793.0,?,?,24248,?,0.05427958,8.0,557396.9,?,5975,5974,0.9607843,557396.9,1,?,10.35017,5975,?,2,733.8835,739.0082,1,1.427614e+12,7003.436,?,81628440.0,51,3501.719,0.004178305,3501.717,57189.08,7003.436,?,7003.436,5975,5,49598909,bad
?,?,3393,4114,1,964,?,5,0.005318667,?,?,143.7012,4550.602,34714,-1e-08,?,6389,18710.87,3129.443,?,34714,?,123.9048,-1583.0,?,?,28177,?,650.7347,8.0,809965.6,?,6537,6389,1.0,809965.6,1,?,9.653214,6537,?,2,421.2321,542.8099,1,6.244176,18643.5,?,83990000.0,38,7828.879,?,10814.62,35504.31,18643.5,?,18643.5,6537,5,89565283,good
?,?,3393,4114,1,964,?,5,0.005318667,?,?,143.7012,4550.602,34714,-1e-08,?,6389,18710.87,3129.443,?,34714,?,123.9048,-1583.0,?,?,28177,?,650.7347,8.0,809965.6,?,6537,6389,1.0,809965.6,1,?,9.653214,6537,?,2,421.2321,542.8099,1,6.244176,18643.5,?,83990000.0,38,7828.879,?,10814.62,35504.31,18643.5,?,18643.5,6537,5,49598909,bad
?,10716,8201,30,33,64,?,22,1.554864,?,23927,17.74289,2718.835,244606,1.554864,?,10419,34.01084,15.42712,10716,244606,?,0.00351837,-32.32021,?,?,209715,?,1.554864,205.3392,38.5754,?,10962,10419,0.56,-30.2523,1,?,205.3392,10964,?,27,0.058108,187.349,1,1.232031,19.91273,?,16826870.0,25,2.077772,2.01111,-0.07746846,203.7948,32.32021,?,2.000101,10964,22,89565283,good
?,10716,8201,30,33,64,?,22,1.554864,?,23927,17.74289,2718.835,244606,1.554864,?,10419,34.01084,15.42712,10716,244606,?,0.00351837,-32.32021,?,?,209715,?,1.554864,205.3392,38.5754,?,10962,10419,0.56,-30.2523,1,?,205.3392,10964,?,27,0.058108,187.349,1,1.232031,19.91273,?,16826870.0,25,2.077772,2.01111,-0.07746846,203.7948,32.32021,?,2.000101,10964,22,59072882,bad
?,10716,8201,30,33,64,?,22,1.554864,?,23927,17.74289,2718.835,244606,1.554864,?,10419,34.01084,15.42712,10716,244606,?,0.00351837,-32.32021,?,?,209715,?,1.554864,205.3392,38.5754,?,10962,10419,0.56,-30.2523,1,?,205.3392,10964,?,27,0.058108,187.349,1,1.232031,19.91273,?,16826870.0,25,2.077772,2.01111,-0.07746846,203.7948,32.32021,?,2.000101,10964,22,64278029,bad
?,10716,8201,30,33,64,?,22,1.554864,?,23927,17.74289,2718.835,244606,1.554864,?,10419,34.01084,15.42712,10716,244606,?,0.00351837,-32.32021,?,?,209715,?,1.554864,205.3392,38.5754,?,10962,10419,0.56,-30.2523,1,?,205.3392,10964,?,27,0.058108,187.349,1,1.232031,19.91273,?,16826870.0,25,2.077772,2.01111,-0.07746846,203.7948,32.32021,?,2.000101,10964,22,44114476,bad
?,?,4302,4750,1,652,?,5,0.4710119,?,?,2961.589,6003.076,41440,-1e-08,?,8203,44090.57,7052.937,?,41440,?,40.8881,-1242.486,?,?,33236,?,0.2947252,8.0,335446.0,?,8204,8203,1.0,335446.0,1,?,9.225167,8204,?,2,845.7558,159.3763,1,10.77629,44089.57,?,145795700.0,67,19999.11,?,24090.46,76694.76,44089.57,?,44089.57,8204,5,89565283,good
?,?,4302,4750,1,652,?,5,0.4710119,?,?,2961.589,6003.076,41440,-1e-08,?,8203,44090.57,7052.937,?,41440,?,40.8881,-1242.486,?,?,33236,?,0.2947252,8.0,335446.0,?,8204,8203,1.0,335446.0,1,?,9.225167,8204,?,2,845.7558,159.3763,1,10.77629,44089.57,?,145795700.0,67,19999.11,?,24090.46,76694.76,44089.57,?,44089.57,8204,5,49598909,bad
?,?,3601,4124,1,126,?,4,0.06119625,?,?,453.3885,5621.066,36710,-1e-08,?,7474,8742.118,453.3885,?,36710,?,11.13829,-1339.0,?,?,29231,?,0.06456508,8.0,83303.31,?,7479,7474,0.9726027,83303.31,1,?,9.681241,7479,?,2,192.509,285.2676,1,8.910552e+11,8741.118,?,127540900.0,73,4370.559,7.843165e-13,4370.559,16678.7,8741.118,?,8741.118,7479,4,89565283,good
?,?,3601,4124,1,126,?,4,0.06119625,?,?,453.3885,5621.066,36710,-1e-08,?,7474,8742.118,453.3885,?,36710,?,11.13829,-1339.0,?,?,29231,?,0.06456508,8.0,83303.31,?,7479,7474,0.9726027,83303.31,1,?,9.681241,7479,?,2,192.509,285.2676,1,8.910552e+11,8741.118,?,127540900.0,73,4370.559,7.843165e-13,4370.559,16678.7,8741.118,?,8741.118,7479,4,49598909,bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.73,102.0418,1608,0.0002002002,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.9518072,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,12225160.0,2001004.0,?,25586.49,83,1000533.0,1.172983,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,89565283,good
?,514,694,1,150,27,?,10,-3227847.0,?,92795,37101.3,192.2968,206076,1.0,?,514,4605960.0,3209391.0,514,206076,?,1639634.0,-3619879.0,?,?,92813,?,1.0,22.25839,33560040000.0,?,20468,514,?,-33560040000.0,1,?,22.25833,20468,?,10,12321.11,32024920.0,?,1.0,3264398.0,?,91730.54,4,?,?,-3227296.0,261283100.0,3619879.0,?,1.0,20468,10,89565283,good
?,514,694,1,150,27,?,10,-3227847.0,?,92795,37101.3,192.2968,206076,1.0,?,514,4605960.0,3209391.0,514,206076,?,1639634.0,-3619879.0,?,?,92813,?,1.0,22.25839,33560040000.0,?,20468,514,?,-33560040000.0,1,?,22.25833,20468,?,10,12321.11,32024920.0,?,1.0,3264398.0,?,91730.54,4,?,?,-3227296.0,261283100.0,3619879.0,?,1.0,20468,10,36564232,bad
?,514,694,1,150,27,?,10,-3227847.0,?,92795,37101.3,192.2968,206076,1.0,?,514,4605960.0,3209391.0,514,206076,?,1639634.0,-3619879.0,?,?,92813,?,1.0,22.25839,33560040000.0,?,20468,514,?,-33560040000.0,1,?,22.25833,20468,?,10,12321.11,32024920.0,?,1.0,3264398.0,?,91730.54,4,?,?,-3227296.0,261283100.0,3619879.0,?,1.0,20468,10,29553943,bad
?,514,694,1,150,27,?,10,-3227847.0,?,92795,37101.3,192.2968,206076,1.0,?,514,4605960.0,3209391.0,514,206076,?,1639634.0,-3619879.0,?,?,92813,?,1.0,22.25839,33560040000.0,?,20468,514,?,-33560040000.0,1,?,22.25833,20468,?,10,12321.11,32024920.0,?,1.0,3264398.0,?,91730.54,4,?,?,-3227296.0,261283100.0,3619879.0,?,1.0,20468,10,29553944,bad
?,514,694,1,150,27,?,10,-3227847.0,?,92795,37101.3,192.2968,206076,1.0,?,514,4605960.0,3209391.0,514,206076,?,1639634.0,-3619879.0,?,?,92813,?,1.0,22.25839,33560040000.0,?,20468,514,?,-33560040000.0,1,?,22.25833,20468,?,10,12321.11,32024920.0,?,1.0,3264398.0,?,91730.54,4,?,?,-3227296.0,261283100.0,3619879.0,?,1.0,20468,10,38678403,bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.73,102.0418,1608,9.162648e-09,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.939759,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,12777560.0,2001004.0,?,25586.49,83,1000533.0,2.840792,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,89565283,good
?,4535,7953,?,2358,13,?,4,?,?,9622,2915880.0,2408.001,24809,?,?,5307,2316742.0,1009066.0,4535,24809,?,0.03471868,-4568205.0,?,?,9879,?,?,31.49234,184.2868,?,2386,5307,0.5666667,184.2868,2,1,28.97118,5308,?,6,2.515537,8688578.0,?,183.7635,3015880.0,?,14946320.0,240,577.5583,100000.0,-33.38066,8689731.0,4568205.0,?,490.0896,5308,4,89565283,bad
?,?,1,1668,1,1,1,1,1.194819e-10,?,?,2.540252e-10,?,1668,2.605562e-11,?,?,3.574214e-10,2.593373e-10,?,1668,?,1.011145e-10,5.31208e-12,?,?,?,?,1.194819e-10,11.27474,1.68659e-07,?,1668,?,1.0,1.68659e-07,1,2,11.27474,1668,?,1,5.456826e-11,?,1,67.28444,3.57419e-10,?,?,34,1.760546e-10,?,1.813667e-10,4.692619e-09,3.574214e-10,?,3.574214e-10,1668,1,89565283,good
?,?,1,1668,1,1,1,1,1.194819e-10,?,?,2.540252e-10,?,1668,2.605562e-11,?,?,3.574214e-10,2.593373e-10,?,1668,?,1.011145e-10,5.31208e-12,?,?,?,?,1.194819e-10,11.27474,1.68659e-07,?,1668,?,1.0,1.68659e-07,1,2,11.27474,1668,?,1,5.456826e-11,?,1,67.28444,3.57419e-10,?,?,34,1.760546e-10,?,1.813667e-10,4.692619e-09,3.574214e-10,?,3.574214e-10,1668,1,30870720,bad
?,?,1,1668,1,1,1,1,1.194819e-10,?,?,2.540252e-10,?,1668,2.605562e-11,?,?,3.574214e-10,2.593373e-10,?,1668,?,1.011145e-10,5.31208e-12,?,?,?,?,1.194819e-10,11.27474,1.68659e-07,?,1668,?,1.0,1.68659e-07,1,2,11.27474,1668,?,1,5.456826e-11,?,1,67.28444,3.57419e-10,?,?,34,1.760546e-10,?,1.813667e-10,4.692619e-09,3.574214e-10,?,3.574214e-10,1668,1,91068410,bad
?,?,1,1668,1,1,1,1,1.194819e-10,?,?,2.540252e-10,?,1668,2.605562e-11,?,?,3.574214e-10,2.593373e-10,?,1668,?,1.011145e-10,5.31208e-12,?,?,?,?,1.194819e-10,11.27474,1.68659e-07,?,1668,?,1.0,1.68659e-07,1,2,11.27474,1668,?,1,5.456826e-11,?,1,67.28444,3.57419e-10,?,?,34,1.760546e-10,?,1.813667e-10,4.692619e-09,3.574214e-10,?,3.574214e-10,1668,1,18868441,bad
