% Generated on 2015-12-03 20:04:47,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../petsc/anamod-features -p ../petsc/timing/aciss -n petsc_anamod_aciss -b 12"
lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,nnzeros,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared, solver, class
0,864,4,0,0,224,36,0,4,9.335671,0,2114,2.324151,460.5337,5968,0.1818182,0,864,13.70201,3.18501,864,0,0,0.3160231,-1.0,0,0,0,0,0,0,8.817736,286.7016,385.5482,0,5968,1154,864,0.9710145,385.5482,2,1,286.7016,1220,0,0,5,0,0.5475097,0.6676374,2634,1600,9.335671,0,10.8446,69,0,475887.0,0,5.167836,0,4.167836,30.01409,13.70147,0,9.335671,1220,0,"69654763",-1
0,864,4,0,0,224,36,0,4,9.335671,0,2114,2.324151,460.5337,5968,0.1818182,0,864,13.70201,3.18501,864,0,0,0.3160231,-1.0,0,0,0,0,0,0,8.817736,286.7016,385.5482,0,5968,1154,864,0.9710145,385.5482,2,1,286.7016,1220,0,0,5,0,0.5475097,0.6676374,2634,1600,9.335671,0,10.8446,69,0,475887.0,0,5.167836,0,4.167836,30.01409,13.70147,0,9.335671,1220,0,"37052868",1
0,864,4,0,0,224,36,0,4,12.34226,0,2106,2.74873,460.4944,5936,0.1818182,0,864,18.28359,3.609615,864,0,0,0.3342309,-1.0,0,0,0,0,0,0,12.34226,279.5846,407.7617,0,5936,1154,864,0.9642857,407.7617,2,1,279.5846,1220,0,0,5,0,0.6502499,0.5409802,2610,1600,12.34226,0,14.3367,56,0,475872.6,0,6.671131,0,5.671131,33.55352,18.28359,0,12.34226,1220,0,"29030070",-1
0,864,4,0,0,224,36,0,4,12.34226,0,2106,2.74873,460.4944,5936,0.1818182,0,864,18.28359,3.609615,864,0,0,0.3342309,-1.0,0,0,0,0,0,0,12.34226,279.5846,407.7617,0,5936,1154,864,0.9642857,407.7617,2,1,279.5846,1220,0,0,5,0,0.6502499,0.5409802,2610,1600,12.34226,0,14.3367,56,0,475872.6,0,6.671131,0,5.671131,33.55352,18.28359,0,12.34226,1220,0,"69654763",-1
0,864,4,0,0,224,36,0,4,12.34226,0,2106,2.74873,460.4944,5936,0.1818182,0,864,18.28359,3.609615,864,0,0,0.3342309,-1.0,0,0,0,0,0,0,12.34226,279.5846,407.7617,0,5936,1154,864,0.9642857,407.7617,2,1,279.5846,1220,0,0,5,0,0.6502499,0.5409802,2610,1600,12.34226,0,14.3367,56,0,475872.6,0,6.671131,0,5.671131,33.55352,18.28359,0,12.34226,1220,0,"37052868",1
0,864,4,0,0,224,36,0,4,2.881223,0,2118,0.5360501,460.3435,5976,0.1818182,0,864,5.749963,1.235732,864,0,0,0.2576661,-1.0,0,0,0,0,0,0,2.872103,45.60883,314.3527,0,5976,1154,864,0.7684211,314.3527,2,1,45.60883,1220,0,0,5,0,0.2618267,0.006321622,2638,1601,2.881223,0,4.117906,95,0,475474.4,0,1.940612,0,0.9406116,18.80842,5.749801,0,2.881223,1220,0,"69654763",-1
0,864,4,0,0,224,36,0,4,2.881223,0,2118,0.5360501,460.3435,5976,0.1818182,0,864,5.749963,1.235732,864,0,0,0.2576661,-1.0,0,0,0,0,0,0,2.872103,45.60883,314.3527,0,5976,1154,864,0.7684211,314.3527,2,1,45.60883,1220,0,0,5,0,0.2618267,0.006321622,2638,1601,2.881223,0,4.117906,95,0,475474.4,0,1.940612,0,0.9406116,18.80842,5.749801,0,2.881223,1220,0,"37052868",1
0,864,4,0,0,224,36,0,4,9.25755,0,2118,2.169573,460.3435,5976,0.1818182,0,864,18.20666,2.871655,864,0,0,0.326102,-1.0,0,0,0,0,0,0,8.491473,132.417,397.8444,0,5976,1154,864,0.9066667,397.8444,2,1,132.417,1220,0,0,5,0,0.6400001,0.04218673,2638,1601,12.28396,0,17.49648,75,0,475474.4,0,6.64198,0,5.64198,33.5232,18.20659,0,12.28396,1220,0,"29030070",-1
0,864,4,0,0,224,36,0,4,9.25755,0,2118,2.169573,460.3435,5976,0.1818182,0,864,18.20666,2.871655,864,0,0,0.326102,-1.0,0,0,0,0,0,0,8.491473,132.417,397.8444,0,5976,1154,864,0.9066667,397.8444,2,1,132.417,1220,0,0,5,0,0.6400001,0.04218673,2638,1601,12.28396,0,17.49648,75,0,475474.4,0,6.64198,0,5.64198,33.5232,18.20659,0,12.28396,1220,0,"69654763",-1
0,864,4,0,0,224,36,0,4,9.25755,0,2118,2.169573,460.3435,5976,0.1818182,0,864,18.20666,2.871655,864,0,0,0.326102,-1.0,0,0,0,0,0,0,8.491473,132.417,397.8444,0,5976,1154,864,0.9066667,397.8444,2,1,132.417,1220,0,0,5,0,0.6400001,0.04218673,2638,1601,12.28396,0,17.49648,75,0,475474.4,0,6.64198,0,5.64198,33.5232,18.20659,0,12.28396,1220,0,"37052868",1
0,4075,6,0,0,15,44,0,6,1.0,0,108288,12770210.0,531.1134,285215,1.0,0,1375,12208740.0,4910527.0,4075,221742,0,20.74298,-15828740.0,0,0,7914371.0,96626350.0,96626370.0,0,1.0,21.60955,949385.2,0,285215,45769,1375,0.1333333,-338925.4,2,0,18.71334,45769,0,0,9,0.2225444,300.4657,136650300.0,131158,679,12781760.0,0,1.977884,15,0,918458.7,7914371.0,8755.276,0,-2788.83,136650300.0,15828740.0,136650300.0,5966.347,45769,4151940000.0,"29030070",-1
0,4075,6,0,0,15,44,0,6,1.0,0,108288,12770210.0,531.1134,285215,1.0,0,1375,12208740.0,4910527.0,4075,221742,0,20.74298,-15828740.0,0,0,7914371.0,96626350.0,96626370.0,0,1.0,21.60955,949385.2,0,285215,45769,1375,0.1333333,-338925.4,2,0,18.71334,45769,0,0,9,0.2225444,300.4657,136650300.0,131158,679,12781760.0,0,1.977884,15,0,918458.7,7914371.0,8755.276,0,-2788.83,136650300.0,15828740.0,136650300.0,5966.347,45769,4151940000.0,"37052868",1
0,6056,8,0,30,11,5181,0,8,1.0,0,29573,16.92152,2695.958,53329,2.4158e-05,0,5984,46.91384,15.3789,6056,0,0,0.08496784,-46.91384,0,0,0,0,0,0,1.0,17.70434,521.3627,0,53329,6136,5984,0.5208333,61.26209,1,0,17.64024,6136,0,0,11,0,0.5680733,116.8066,17620,10309,32.33259,0,47.04812,48,0,14119720.0,0,11.83455,0.314707,-3.576521,126.4973,46.91384,0,8.25803,6136,0,"69654763",1
0,6056,8,0,30,11,5181,0,8,1.0,0,29573,16.92152,2695.958,53329,2.4158e-05,0,5984,46.91384,15.3789,6056,0,0,0.08496784,-46.91384,0,0,0,0,0,0,1.0,17.70434,521.3627,0,53329,6136,5984,0.5208333,61.26209,1,0,17.64024,6136,0,0,11,0,0.5680733,116.8066,17620,10309,32.33259,0,47.04812,48,0,14119720.0,0,11.83455,0.314707,-3.576521,126.4973,46.91384,0,8.25803,6136,0,"32874610",-1
0,6056,8,0,30,11,5181,0,8,1.0,0,29573,16.92152,2695.958,53329,2.4158e-05,0,5984,46.91384,15.3789,6056,0,0,0.08496784,-46.91384,0,0,0,0,0,0,1.0,17.70434,521.3627,0,53329,6136,5984,0.5208333,61.26209,1,0,17.64024,6136,0,0,11,0,0.5680733,116.8066,17620,10309,32.33259,0,47.04812,48,0,14119720.0,0,11.83455,0.314707,-3.576521,126.4973,46.91384,0,8.25803,6136,0,"37052868",1
0,18290,7,0,141,1485,10405,0,7,1.634039,0,85893,12.75519,7923.373,145149,0.00157308,0,18439,1102.0,41.41491,18290,107731,0,0.640817,-1102.0,0,0,1102.0,882.0225,1444.912,0,1.0,44.8878,11861.52,0,145149,18510,18439,0.4074074,-1648.559,1,0,44.8878,18510,0,0,11,0.2577903,8.252196,944.2026,40746,26955,1100.002,0,38.38146,27,0,94592600.0,554.5616,567.1627,66.77998,-532.8391,1692.848,1102.0,1247.368,34.32361,18510,1309806.0,"29030070",-1
0,18290,7,0,141,1485,10405,0,7,1.634039,0,85893,12.75519,7923.373,145149,0.00157308,0,18439,1102.0,41.41491,18290,107731,0,0.640817,-1102.0,0,0,1102.0,882.0225,1444.912,0,1.0,44.8878,11861.52,0,145149,18510,18439,0.4074074,-1648.559,1,0,44.8878,18510,0,0,11,0.2577903,8.252196,944.2026,40746,26955,1100.002,0,38.38146,27,0,94592600.0,554.5616,567.1627,66.77998,-532.8391,1692.848,1102.0,1247.368,34.32361,18510,1309806.0,"37052868",1
0,0,1,0,4257,1,1,1,1,1.837794e-08,0,0,2.175294e-06,0,4257,2.02497e-10,0,0,2.072385e-05,1.804897e-05,0,0,0,3.40668e-06,5.502635e-13,0,0,0,0,0,0,2.740314e-10,12.25943,0.01450224,0,4257,4257,0,1.0,0.01450224,1,2,12.25943,4257,0,0,1,0,5.642951e-06,0,0,1,2.072385e-05,1,1.305548,36,0,0,0,2.425086e-06,0,1.829876e-05,0.0004300694,2.072385e-05,0,2.072385e-05,4257,0,"29030070",-1
0,0,1,0,4257,1,1,1,1,1.837794e-08,0,0,2.175294e-06,0,4257,2.02497e-10,0,0,2.072385e-05,1.804897e-05,0,0,0,3.40668e-06,5.502635e-13,0,0,0,0,0,0,2.740314e-10,12.25943,0.01450224,0,4257,4257,0,1.0,0.01450224,1,2,12.25943,4257,0,0,1,0,5.642951e-06,0,0,1,2.072385e-05,1,1.305548,36,0,0,0,2.425086e-06,0,1.829876e-05,0.0004300694,2.072385e-05,0,2.072385e-05,4257,0,"69654763",1
0,0,1,0,4257,1,1,1,1,1.837794e-08,0,0,2.175294e-06,0,4257,2.02497e-10,0,0,2.072385e-05,1.804897e-05,0,0,0,3.40668e-06,5.502635e-13,0,0,0,0,0,0,2.740314e-10,12.25943,0.01450224,0,4257,4257,0,1.0,0.01450224,1,2,12.25943,4257,0,0,1,0,5.642951e-06,0,0,1,2.072385e-05,1,1.305548,36,0,0,0,2.425086e-06,0,1.829876e-05,0.0004300694,2.072385e-05,0,2.072385e-05,4257,0,"37052868",-1
0,3306,7,0,29,2,2498,0,7,1.003968,0,13471,43.85406,1423.545,25220,0.00165682,0,3301,811.5562,46.94933,3306,18220,0,0.6654811,-811.5562,0,0,811.4167,146.2184,836.3098,0,1.0,18.31588,2283.931,0,25220,3432,3301,0.5882353,-591.0016,1,0,18.75513,3432,0,0,9,0.2775575,9.938078,206.1515,8317,5309,811.0356,0,262.0247,34,0,3753782.0,46.54023,426.9541,3.049413,-384.0813,848.9958,811.5562,206.7841,42.8728,3432,678034.3,"29030070",-1
0,3306,7,0,29,2,2498,0,7,1.003968,0,13471,43.85406,1423.545,25220,0.00165682,0,3301,811.5562,46.94933,3306,18220,0,0.6654811,-811.5562,0,0,811.4167,146.2184,836.3098,0,1.0,18.31588,2283.931,0,25220,3432,3301,0.5882353,-591.0016,1,0,18.75513,3432,0,0,9,0.2775575,9.938078,206.1515,8317,5309,811.0356,0,262.0247,34,0,3753782.0,46.54023,426.9541,3.049413,-384.0813,848.9958,811.5562,206.7841,42.8728,3432,678034.3,"37052868",1
0,13800,103,0,0,112,209,0,103,-812.688,0,29690,3235.834,19705.94,2944169,1.025558,0,27737,5289.496,1150.664,13800,2886929,0,1.172836,-5289.496,0,0,5289.496,7389.281,7729.237,0,807.5618,10.16634,33235.84,0,2944169,28338,27737,0.4428571,22906.2,2,0,10.16634,28338,0,0,8,0.01944182,5.914897,10010.99,2886141,14748,4090.721,0,6.102445,70,0,1588191000.0,4685.508,831.2242,568.5858,-23.66234,10693.11,5289.496,10450.02,807.5618,28338,5139621.0,"29030070",-1
0,13800,103,0,0,112,209,0,103,-812.688,0,29690,3235.834,19705.94,2944169,1.025558,0,27737,5289.496,1150.664,13800,2886929,0,1.172836,-5289.496,0,0,5289.496,7389.281,7729.237,0,807.5618,10.16634,33235.84,0,2944169,28338,27737,0.4428571,22906.2,2,0,10.16634,28338,0,0,8,0.01944182,5.914897,10010.99,2886141,14748,4090.721,0,6.102445,70,0,1588191000.0,4685.508,831.2242,568.5858,-23.66234,10693.11,5289.496,10450.02,807.5618,28338,5139621.0,"69654763",-1
0,13800,103,0,0,112,209,0,103,-812.688,0,29690,3235.834,19705.94,2944169,1.025558,0,27737,5289.496,1150.664,13800,2886929,0,1.172836,-5289.496,0,0,5289.496,7389.281,7729.237,0,807.5618,10.16634,33235.84,0,2944169,28338,27737,0.4428571,22906.2,2,0,10.16634,28338,0,0,8,0.01944182,5.914897,10010.99,2886141,14748,4090.721,0,6.102445,70,0,1588191000.0,4685.508,831.2242,568.5858,-23.66234,10693.11,5289.496,10450.02,807.5618,28338,5139621.0,"37052868",1
0,20700,104,0,0,112,209,0,104,-812.688,0,43421,3235.834,30028.92,4413731,1.082296,0,41537,5289.496,1541.853,20700,4328891,0,1.116233,-5289.496,0,0,5289.496,7396.347,7736.88,0,807.5618,11.07357,47035.84,0,4413731,42138,41537,0.46,36706.2,2,0,11.07357,42138,0,0,8,0.01922183,4.851271,10021.11,4328172,21649,4090.721,0,2.309542,50,0,3672788000.0,4685.508,831.2242,568.5858,-23.66234,10703.52,5289.496,10460.01,807.5618,42138,5153363.0,"29030070",-1
0,20700,104,0,0,112,209,0,104,-812.688,0,43421,3235.834,30028.92,4413731,1.082296,0,41537,5289.496,1541.853,20700,4328891,0,1.116233,-5289.496,0,0,5289.496,7396.347,7736.88,0,807.5618,11.07357,47035.84,0,4413731,42138,41537,0.46,36706.2,2,0,11.07357,42138,0,0,8,0.01922183,4.851271,10021.11,4328172,21649,4090.721,0,2.309542,50,0,3672788000.0,4685.508,831.2242,568.5858,-23.66234,10703.52,5289.496,10460.01,807.5618,42138,5153363.0,"69654763",-1
0,20700,104,0,0,112,209,0,104,-812.688,0,43421,3235.834,30028.92,4413731,1.082296,0,41537,5289.496,1541.853,20700,4328891,0,1.116233,-5289.496,0,0,5289.496,7396.347,7736.88,0,807.5618,11.07357,47035.84,0,4413731,42138,41537,0.46,36706.2,2,0,11.07357,42138,0,0,8,0.01922183,4.851271,10021.11,4328172,21649,4090.721,0,2.309542,50,0,3672788000.0,4685.508,831.2242,568.5858,-23.66234,10703.52,5289.496,10460.01,807.5618,42138,5153363.0,"37052868",1
0,1801,6,0,0,76,1310,0,6,1.179839,0,5681,0.001455308,793.8216,11258,0.002308828,0,1763,1.663496,0.02052886,1801,0,0,0.002554293,-1.003857,0,0,0,0,0,0,1.179839,98.94544,4.630934,0,11258,1813,1763,0.5844156,4.630934,2,1,98.94544,1813,0,0,7,0,0.008104571,0.002460931,3764,3127,1.179839,0,61.85733,77,0,1328154.0,0,1.08992,0,0.0899196,4.258791,1.663452,0,1.179839,1813,0,"29030070",-1
0,1801,6,0,0,76,1310,0,6,1.179839,0,5681,0.001455308,793.8216,11258,0.002308828,0,1763,1.663496,0.02052886,1801,0,0,0.002554293,-1.003857,0,0,0,0,0,0,1.179839,98.94544,4.630934,0,11258,1813,1763,0.5844156,4.630934,2,1,98.94544,1813,0,0,7,0,0.008104571,0.002460931,3764,3127,1.179839,0,61.85733,77,0,1328154.0,0,1.08992,0,0.0899196,4.258791,1.663452,0,1.179839,1813,0,"69654763",-1
0,1801,6,0,0,76,1310,0,6,1.179839,0,5681,0.001455308,793.8216,11258,0.002308828,0,1763,1.663496,0.02052886,1801,0,0,0.002554293,-1.003857,0,0,0,0,0,0,1.179839,98.94544,4.630934,0,11258,1813,1763,0.5844156,4.630934,2,1,98.94544,1813,0,0,7,0,0.008104571,0.002460931,3764,3127,1.179839,0,61.85733,77,0,1328154.0,0,1.08992,0,0.0899196,4.258791,1.663452,0,1.179839,1813,0,"37052868",1
0,100,8,0,0,99,9,1,8,148300.5,0,38612,20772.33,66.22222,87025,19.67933,0,100,236637.6,115890.2,100,0,0,1763.144,-524.0801,0,0,0,0,0,0,148300.5,1.217124,17280570.0,0,87025,9801,100,1.0,17280570.0,4,2,1.362062,9801,0,0,8,0,6935.031,27877.67,38612,9,148357.1,0,1.559123,37,0,10920.05,0,26591.31,0,121709.2,747139.0,237161.7,0,148300.5,9801,0,"29030070",-1
0,100,8,0,0,99,9,1,8,148300.5,0,38612,20772.33,66.22222,87025,19.67933,0,100,236637.6,115890.2,100,0,0,1763.144,-524.0801,0,0,0,0,0,0,148300.5,1.217124,17280570.0,0,87025,9801,100,1.0,17280570.0,4,2,1.362062,9801,0,0,8,0,6935.031,27877.67,38612,9,148357.1,0,1.559123,37,0,10920.05,0,26591.31,0,121709.2,747139.0,237161.7,0,148300.5,9801,0,"69654763",1
0,100,8,0,0,99,9,1,8,148300.5,0,38612,20772.33,66.22222,87025,19.67933,0,100,236637.6,115890.2,100,0,0,1763.144,-524.0801,0,0,0,0,0,0,148300.5,1.217124,17280570.0,0,87025,9801,100,1.0,17280570.0,4,2,1.362062,9801,0,0,8,0,6935.031,27877.67,38612,9,148357.1,0,1.559123,37,0,10920.05,0,26591.31,0,121709.2,747139.0,237161.7,0,148300.5,9801,0,"37052868",-1
0,1545,21,0,0,1,412,0,21,1000000.0,0,53221,1099515.0,1226.949,61019,-0.0005282284,0,2827,2593831.0,45361.0,1545,0,0,366.7164,-2346188.0,0,0,0,0,0,0,1000000.0,38.84708,1064944.0,0,61019,2837,2827,0.6181818,1064944.0,2,1,38.84708,2904,0,0,8,0,18555.24,1964204.0,4894,3493,2099515.0,0,1130.509,220,0,4976872.0,0,500781.8,1568.041,499218.2,2204225.0,2346188.0,0,1000000.0,2904,0,"29030070",-1
0,1545,21,0,0,1,412,0,21,1000000.0,0,53221,1099515.0,1226.949,61019,-0.0005282284,0,2827,2593831.0,45361.0,1545,0,0,366.7164,-2346188.0,0,0,0,0,0,0,1000000.0,38.84708,1064944.0,0,61019,2837,2827,0.6181818,1064944.0,2,1,38.84708,2904,0,0,8,0,18555.24,1964204.0,4894,3493,2099515.0,0,1130.509,220,0,4976872.0,0,500781.8,1568.041,499218.2,2204225.0,2346188.0,0,1000000.0,2904,0,"69654763",-1
0,1545,21,0,0,1,412,0,21,1000000.0,0,53221,1099515.0,1226.949,61019,-0.0005282284,0,2827,2593831.0,45361.0,1545,0,0,366.7164,-2346188.0,0,0,0,0,0,0,1000000.0,38.84708,1064944.0,0,61019,2837,2827,0.6181818,1064944.0,2,1,38.84708,2904,0,0,8,0,18555.24,1964204.0,4894,3493,2099515.0,0,1130.509,220,0,4976872.0,0,500781.8,1568.041,499218.2,2204225.0,2346188.0,0,1000000.0,2904,0,"37052868",1
0,1801,6,0,0,76,1310,0,6,1.179943,0,5681,0.007412884,793.8216,11258,0.002308828,0,1763,1.664518,0.02141278,1801,0,0,0.002565846,-1.000128,0,0,0,0,0,0,1.179943,98.94544,4.651878,0,11258,1813,1763,0.5949367,4.651878,2,1,98.94544,1813,0,0,7,0,0.008110983,0.003407669,3764,3127,1.179943,0,84.28226,79,0,1328154.0,0,1.089971,0,0.0899714,4.25884,1.663937,0,1.179943,1813,0,"29030070",-1
0,1801,6,0,0,76,1310,0,6,1.179943,0,5681,0.007412884,793.8216,11258,0.002308828,0,1763,1.664518,0.02141278,1801,0,0,0.002565846,-1.000128,0,0,0,0,0,0,1.179943,98.94544,4.651878,0,11258,1813,1763,0.5949367,4.651878,2,1,98.94544,1813,0,0,7,0,0.008110983,0.003407669,3764,3127,1.179943,0,84.28226,79,0,1328154.0,0,1.089971,0,0.0899714,4.25884,1.663937,0,1.179943,1813,0,"69654763",1
0,1801,6,0,0,76,1310,0,6,1.179943,0,5681,0.007412884,793.8216,11258,0.002308828,0,1763,1.664518,0.02141278,1801,0,0,0.002565846,-1.000128,0,0,0,0,0,0,1.179943,98.94544,4.651878,0,11258,1813,1763,0.5949367,4.651878,2,1,98.94544,1813,0,0,7,0,0.008110983,0.003407669,3764,3127,1.179943,0,84.28226,79,0,1328154.0,0,1.089971,0,0.0899714,4.25884,1.663937,0,1.179943,1813,0,"37052868",-1
0,1801,6,0,0,76,1310,0,6,1.179701,0,5681,0.831882,793.8216,11258,0.002308828,0,1763,1.664904,0.8482087,1801,0,0,0.002567163,-1.000189,0,0,0,0,0,0,1.179701,98.94544,4.654267,0,11258,1813,1763,0.627907,4.654267,2,1,98.94544,1813,0,0,7,0,0.00810018,0.00616892,3764,3127,1.179702,0,72.25599,86,0,1328154.0,0,1.08985,0,0.0898505,4.258824,1.663167,0,1.179701,1813,0,"29030070",-1
0,1801,6,0,0,76,1310,0,6,1.179701,0,5681,0.831882,793.8216,11258,0.002308828,0,1763,1.664904,0.8482087,1801,0,0,0.002567163,-1.000189,0,0,0,0,0,0,1.179701,98.94544,4.654267,0,11258,1813,1763,0.627907,4.654267,2,1,98.94544,1813,0,0,7,0,0.00810018,0.00616892,3764,3127,1.179702,0,72.25599,86,0,1328154.0,0,1.08985,0,0.0898505,4.258824,1.663167,0,1.179701,1813,0,"69654763",1
0,1801,6,0,0,76,1310,0,6,1.179701,0,5681,0.831882,793.8216,11258,0.002308828,0,1763,1.664904,0.8482087,1801,0,0,0.002567163,-1.000189,0,0,0,0,0,0,1.179701,98.94544,4.654267,0,11258,1813,1763,0.627907,4.654267,2,1,98.94544,1813,0,0,7,0,0.00810018,0.00616892,3764,3127,1.179702,0,72.25599,86,0,1328154.0,0,1.08985,0,0.0898505,4.258824,1.663167,0,1.179701,1813,0,"37052868",-1
0,1801,6,0,0,76,1310,0,6,1.179468,0,5681,0.006980804,793.8216,11258,0.002308828,0,1763,1.664052,0.02110324,1801,0,0,0.002545382,-1.002767,0,0,0,0,0,0,1.179468,98.94544,4.614777,0,11258,1813,1763,0.6404494,4.614777,2,1,98.94544,1813,0,0,7,0,0.008078325,0.01048668,3764,3127,1.179469,0,83.51729,89,0,1328154.0,0,1.089734,0,0.08973393,4.258736,1.664944,0,1.179468,1813,0,"29030070",-1
0,1801,6,0,0,76,1310,0,6,1.179468,0,5681,0.006980804,793.8216,11258,0.002308828,0,1763,1.664052,0.02110324,1801,0,0,0.002545382,-1.002767,0,0,0,0,0,0,1.179468,98.94544,4.614777,0,11258,1813,1763,0.6404494,4.614777,2,1,98.94544,1813,0,0,7,0,0.008078325,0.01048668,3764,3127,1.179469,0,83.51729,89,0,1328154.0,0,1.089734,0,0.08973393,4.258736,1.664944,0,1.179468,1813,0,"69654763",1
0,1801,6,0,0,76,1310,0,6,1.179468,0,5681,0.006980804,793.8216,11258,0.002308828,0,1763,1.664052,0.02110324,1801,0,0,0.002545382,-1.002767,0,0,0,0,0,0,1.179468,98.94544,4.614777,0,11258,1813,1763,0.6404494,4.614777,2,1,98.94544,1813,0,0,7,0,0.008078325,0.01048668,3764,3127,1.179469,0,83.51729,89,0,1328154.0,0,1.089734,0,0.08973393,4.258736,1.664944,0,1.179468,1813,0,"37052868",-1
0,1801,6,0,0,76,1310,0,6,1.231559,0,5681,0.001635387,793.8216,11258,0.002308828,0,1763,1.837046,0.02113067,1801,0,0,0.002593986,-1.000139,0,0,0,0,0,0,1.231559,174.2405,4.702896,0,11258,1813,1763,0.5897436,4.702896,2,1,174.2405,1813,0,0,7,0,0.01006365,0.01086992,3764,3127,1.23156,0,63.17217,78,0,1328154.0,0,1.11578,0,0.1157797,4.266591,1.837167,0,1.231559,1813,0,"29030070",-1
0,1801,6,0,0,76,1310,0,6,1.231559,0,5681,0.001635387,793.8216,11258,0.002308828,0,1763,1.837046,0.02113067,1801,0,0,0.002593986,-1.000139,0,0,0,0,0,0,1.231559,174.2405,4.702896,0,11258,1813,1763,0.5897436,4.702896,2,1,174.2405,1813,0,0,7,0,0.01006365,0.01086992,3764,3127,1.23156,0,63.17217,78,0,1328154.0,0,1.11578,0,0.1157797,4.266591,1.837167,0,1.231559,1813,0,"69654763",1
0,1801,6,0,0,76,1310,0,6,1.231559,0,5681,0.001635387,793.8216,11258,0.002308828,0,1763,1.837046,0.02113067,1801,0,0,0.002593986,-1.000139,0,0,0,0,0,0,1.231559,174.2405,4.702896,0,11258,1813,1763,0.5897436,4.702896,2,1,174.2405,1813,0,0,7,0,0.01006365,0.01086992,3764,3127,1.23156,0,63.17217,78,0,1328154.0,0,1.11578,0,0.1157797,4.266591,1.837167,0,1.231559,1813,0,"37052868",1
0,4075,6,0,0,15,44,0,6,1.0,0,86528,12774290.0,531.1134,227955,1.0,0,1375,12208740.0,4910537.0,4075,177202,0,16.75938,-15828740.0,0,0,7914371.0,86304660.0,86304670.0,0,1.0,21.60955,613544.3,0,227955,36609,1375,0.1818182,-236166.9,2,0,18.71334,36609,0,0,9,0.2226448,221.8737,122053200.0,104818,679,12781760.0,0,1.934897,11,0,918458.7,7914371.0,5665.672,0,-1804.705,122053200.0,15828740.0,122053200.0,3860.919,36609,1812667000.0,"29030070",-1
0,4075,6,0,0,15,44,0,6,1.0,0,86528,12774290.0,531.1134,227955,1.0,0,1375,12208740.0,4910537.0,4075,177202,0,16.75938,-15828740.0,0,0,7914371.0,86304660.0,86304670.0,0,1.0,21.60955,613544.3,0,227955,36609,1375,0.1818182,-236166.9,2,0,18.71334,36609,0,0,9,0.2226448,221.8737,122053200.0,104818,679,12781760.0,0,1.934897,11,0,918458.7,7914371.0,5665.672,0,-1804.705,122053200.0,15828740.0,122053200.0,3860.919,36609,1812667000.0,"37052868",1
0,3063,6,0,0,754,10,1,6,0.01970519,0,8836,0.01616452,1497.037,20841,0.009352318,0,3063,0.02114968,0.01945917,3063,0,0,0.01003786,0.003124988,0,0,0.02114968,0.02561195,0.5957094,0,0.01970519,5.417854,31.80998,0,20841,3169,3063,1.0,31.80998,3,2,5.417854,3169,0,0,7,1.0,0.002765206,0.02968376,8836,3985,0.01970642,0,5.980451,21,0,5032801.0,0.004364618,0.008204409,0.002991077,0.01149905,0.5962597,0.02114968,0.03622077,0.01970519,3169,0.3542137,"29030070",1
0,3063,6,0,0,754,10,1,6,0.01970519,0,8836,0.01616452,1497.037,20841,0.009352318,0,3063,0.02114968,0.01945917,3063,0,0,0.01003786,0.003124988,0,0,0.02114968,0.02561195,0.5957094,0,0.01970519,5.417854,31.80998,0,20841,3169,3063,1.0,31.80998,3,2,5.417854,3169,0,0,7,1.0,0.002765206,0.02968376,8836,3985,0.01970642,0,5.980451,21,0,5032801.0,0.004364618,0.008204409,0.002991077,0.01149905,0.5962597,0.02114968,0.03622077,0.01970519,3169,0.3542137,"37052868",1
0,3063,6,0,0,754,10,1,6,0.02458843,0,8836,0.02450276,1496.932,20841,0.009523427,0,3063,0.03993889,0.02779825,3063,0,0,0.01073112,0.003124953,0,0,0,0,0,0,0.02458843,9.831503,34.00691,0,20841,3169,3063,1.0,34.00691,3,2,9.831503,3169,0,0,7,0,0.003109835,0.1109487,8836,3984,0.0364463,0,8.43143,48,0,5033706.0,0,0.01224509,0.00930581,0.01554058,0.651311,0.03866638,0,0.02458843,3169,0,"29030070",-1
