@relation 'petsc_data-weka.filters.unsupervised.attribute.Remove-R33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R22-weka.filters.unsupervised.attribute.Remove-R2,4-5,9-11,13-16,18-26'

@attribute DiagonalNonZeros numeric
@attribute AvgDiagonalDistance numeric
@attribute Trace numeric
@attribute AvgNonzerosPerRow numeric
@attribute ColumnDiagonalDominance numeric
@attribute SymmetricFrobeniusNorm numeric
@attribute DiagonalAverage numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}

@data
262.345,15.7273,789.257,3,0,494.264,0.263013,80361467,bad
262.345,15.7273,789.257,3,0,494.264,0.263013,80361464,bad
262.345,15.7273,789.257,3,0,494.264,0.263013,80361465,bad
262.345,15.7273,789.257,3,0,494.264,0.263013,49834420,bad
262.345,15.7273,789.257,3,0,494.264,0.263013,1216556,bad
262.345,15.7273,789.257,3,0,494.264,0.263013,36564235,bad
262.345,15.7273,789.257,3,0,494.264,0.263013,75830647,good
262.345,15.7273,789.257,3,0,494.264,0.263013,37052868,bad
8856,2297.17,30143.5,9.6,0,10206.7,0.006888,89565283,good
8856,2297.17,30143.5,9.6,0,10206.7,0.006888,64278029,good
8856,2297.17,30143.5,9.6,0,10206.7,0.006888,44526267,good
8856,2297.17,30143.5,9.6,0,10206.7,0.006888,17887723,good
8856,2297.17,30143.5,9.6,0,10206.7,0.006888,53362206,good
8856,2297.17,30143.5,9.6,0,10206.7,0.006888,8520536,good
8856,2297.17,30143.5,9.6,0,10206.7,0.006888,82456576,good
8856,2297.17,30143.5,9.6,0,10206.7,0.006888,90783920,good
8856,2297.17,30143.5,9.6,0,10206.7,0.006888,68908713,good
8856,2297.17,30143.5,9.6,0,10206.7,0.006888,81986705,good
8856,2297.17,30143.5,9.6,0,10206.7,0.006888,1216556,good
262.345,20.75,776.773,5.6,0,524.842,0.289695,89565283,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,45869638,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,45869637,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,89269802,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,89269803,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,89269804,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,30870721,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,30870720,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,64278029,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,44526267,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,95762352,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,49834419,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,49834418,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,11256943,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,11256941,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,11256944,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,17887723,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,53362206,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,75830644,good
262.345,20.75,776.773,5.6,0,524.842,0.289695,95762353,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,47942864,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,47942865,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,47942866,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,8520536,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,82456576,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,95762354,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,90783920,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,30870723,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,45869640,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,36564233,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,68908713,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,75830645,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,36564234,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,81986705,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,37052870,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,37052871,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,80361467,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,80361464,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,80361465,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,49834420,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,1216556,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,36564235,bad
262.345,20.75,776.773,5.6,0,524.842,0.289695,75830647,good
262.345,20.75,776.773,5.6,0,524.842,0.289695,37052868,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,89565283,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,45869638,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,45869637,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,89269802,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,89269803,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,89269804,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,30870721,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,30870720,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,64278029,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,44526267,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,95762352,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,49834419,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,49834418,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,11256943,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,11256941,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,11256944,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,17887723,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,53362206,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,75830644,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,95762353,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,47942864,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,47942865,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,47942866,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,8520536,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,82456576,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,95762354,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,90783920,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,30870723,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,45869640,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,36564233,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,75830645,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,36564234,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,81986705,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,37052870,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,37052871,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,80361467,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,80361464,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,80361465,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,49834420,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,1216556,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,36564235,bad
262.345,13.3333,805.253,2,1,504.02,0.263013,75830647,good
262.345,13.3333,805.253,2,1,504.02,0.263013,37052868,bad
0,?,0.001412,0,1,0.002781,?,89565283,bad
0,?,0.001412,0,1,0.002781,?,91036839,bad
0,?,0.001412,0,1,0.002781,?,45869639,good
0,?,0.001412,0,1,0.002781,?,45869638,good
0,?,0.001412,0,1,0.002781,?,45869637,good
0,?,0.001412,0,1,0.002781,?,47942867,bad
0,?,0.001412,0,1,0.002781,?,89269802,bad
0,?,0.001412,0,1,0.002781,?,89269803,bad
0,?,0.001412,0,1,0.002781,?,89269801,bad
0,?,0.001412,0,1,0.002781,?,89269804,bad
0,?,0.001412,0,1,0.002781,?,30870721,bad
0,?,0.001412,0,1,0.002781,?,53302993,bad
0,?,0.001412,0,1,0.002781,?,30870720,bad
0,?,0.001412,0,1,0.002781,?,64278029,bad
0,?,0.001412,0,1,0.002781,?,44526267,bad
0,?,0.001412,0,1,0.002781,?,17734818,bad
0,?,0.001412,0,1,0.002781,?,95762352,bad
0,?,0.001412,0,1,0.002781,?,49834417,bad
0,?,0.001412,0,1,0.002781,?,49834419,bad
0,?,0.001412,0,1,0.002781,?,49834418,bad
0,?,0.001412,0,1,0.002781,?,11256942,bad
0,?,0.001412,0,1,0.002781,?,11256943,bad
0,?,0.001412,0,1,0.002781,?,11256941,bad
0,?,0.001412,0,1,0.002781,?,42851841,bad
0,?,0.001412,0,1,0.002781,?,11256944,bad
0,?,0.001412,0,1,0.002781,?,31459546,bad
0,?,0.001412,0,1,0.002781,?,17887723,bad
0,?,0.001412,0,1,0.002781,?,91845162,bad
0,?,0.001412,0,1,0.002781,?,53362206,bad
0,?,0.001412,0,1,0.002781,?,95762355,bad
0,?,0.001412,0,1,0.002781,?,12321508,good
0,?,0.001412,0,1,0.002781,?,75830644,bad
0,?,0.001412,0,1,0.002781,?,95762353,bad
0,?,0.001412,0,1,0.002781,?,85483012,bad
0,?,0.001412,0,1,0.002781,?,47942864,bad
0,?,0.001412,0,1,0.002781,?,47942865,bad
0,?,0.001412,0,1,0.002781,?,47942866,bad
0,?,0.001412,0,1,0.002781,?,8520536,bad
0,?,0.001412,0,1,0.002781,?,82456576,bad
0,?,0.001412,0,1,0.002781,?,95762354,bad
0,?,0.001412,0,1,0.002781,?,90783920,bad
0,?,0.001412,0,1,0.002781,?,99720138,bad
0,?,0.001412,0,1,0.002781,?,30870723,bad
0,?,0.001412,0,1,0.002781,?,30870722,bad
0,?,0.001412,0,1,0.002781,?,13323659,bad
0,?,0.001412,0,1,0.002781,?,45869640,good
0,?,0.001412,0,1,0.002781,?,36564233,bad
0,?,0.001412,0,1,0.002781,?,68908713,bad
0,?,0.001412,0,1,0.002781,?,36564232,bad
0,?,0.001412,0,1,0.002781,?,75830645,bad
0,?,0.001412,0,1,0.002781,?,36564234,bad
0,?,0.001412,0,1,0.002781,?,81986705,bad
0,?,0.001412,0,1,0.002781,?,37052870,bad
0,?,0.001412,0,1,0.002781,?,37052871,bad
0,?,0.001412,0,1,0.002781,?,80361466,bad
0,?,0.001412,0,1,0.002781,?,80361467,bad
0,?,0.001412,0,1,0.002781,?,80361464,bad
0,?,0.001412,0,1,0.002781,?,80361465,bad
0,?,0.001412,0,1,0.002781,?,49834420,bad
0,?,0.001412,0,1,0.002781,?,1216556,bad
0,?,0.001412,0,1,0.002781,?,36564235,bad
0,?,0.001412,0,1,0.002781,?,75830647,bad
0,?,0.001412,0,1,0.002781,?,75830646,bad
0,?,0.001412,0,1,0.002781,?,18524981,bad
0,?,0.001412,0,1,0.002781,?,37052869,bad
0,?,0.001412,0,1,0.002781,?,37052868,bad
66.3,222.769,66.3,2.6,0,11472.5,0.045249,89565283,good
66.3,222.769,66.3,2.6,0,11472.5,0.045249,64278029,good
66.3,222.769,66.3,2.6,0,11472.5,0.045249,44526267,good
66.3,222.769,66.3,2.6,0,11472.5,0.045249,17887723,good
66.3,222.769,66.3,2.6,0,11472.5,0.045249,53362206,good
66.3,222.769,66.3,2.6,0,11472.5,0.045249,8520536,good
66.3,222.769,66.3,2.6,0,11472.5,0.045249,82456576,good
66.3,222.769,66.3,2.6,0,11472.5,0.045249,90783920,good
66.3,222.769,66.3,2.6,0,11472.5,0.045249,68908713,good
66.3,222.769,66.3,2.6,0,11472.5,0.045249,81986705,good
66.3,222.769,66.3,2.6,0,11472.5,0.045249,1216556,good
100,1.71429,-96621.8,3.8,0,30667.5,289.71,89565283,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,91036839,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,45869639,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,45869638,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,45869637,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,89269802,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,89269803,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,89269801,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,89269804,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,30870721,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,53302993,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,30870720,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,64278029,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,44526267,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,95762352,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,49834417,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,49834419,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,49834418,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,11256942,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,11256943,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,11256941,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,42851841,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,11256944,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,31459546,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,17887723,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,91845162,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,53362206,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,95762355,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,12321508,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,75830644,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,95762353,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,85483012,good
100,1.71429,-96621.8,3.8,0,30667.5,289.71,47942864,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,47942865,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,8520536,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,82456576,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,95762354,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,90783920,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,99720138,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,30870723,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,30870722,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,13323659,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,45869640,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,36564233,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,36564232,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,75830645,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,36564234,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,81986705,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,37052870,good
100,1.71429,-96621.8,3.8,0,30667.5,289.71,37052871,good
100,1.71429,-96621.8,3.8,0,30667.5,289.71,80361466,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,80361467,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,80361464,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,80361465,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,49834420,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,1216556,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,36564235,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,75830647,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,75830646,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,18524981,bad
100,1.71429,-96621.8,3.8,0,30667.5,289.71,37052869,good
100,1.71429,-96621.8,3.8,0,30667.5,289.71,37052868,good
14202,89.8667,9636.77,1.9,0,5829.45,0.001267,89565283,good
14202,89.8667,9636.77,1.9,0,5829.45,0.001267,64278029,good
14202,89.8667,9636.77,1.9,0,5829.45,0.001267,44526267,good
14202,89.8667,9636.77,1.9,0,5829.45,0.001267,17887723,good
14202,89.8667,9636.77,1.9,0,5829.45,0.001267,53362206,good
14202,89.8667,9636.77,1.9,0,5829.45,0.001267,8520536,good
14202,89.8667,9636.77,1.9,0,5829.45,0.001267,82456576,good
14202,89.8667,9636.77,1.9,0,5829.45,0.001267,90783920,good
14202,89.8667,9636.77,1.9,0,5829.45,0.001267,68908713,good
14202,89.8667,9636.77,1.9,0,5829.45,0.001267,81986705,good
14202,89.8667,9636.77,1.9,0,5829.45,0.001267,1216556,good
985,39.1818,3940.69,7.4,0,2839.17,0.103553,89565283,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,45869638,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,45869637,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,89269802,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,89269803,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,89269804,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,30870721,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,30870720,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,64278029,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,44526267,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,95762352,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,49834419,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,49834418,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,11256943,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,11256941,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,11256944,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,17887723,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,53362206,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,75830644,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,95762353,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,47942864,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,47942865,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,47942866,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,8520536,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,82456576,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,95762354,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,90783920,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,30870723,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,45869640,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,36564233,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,68908713,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,75830645,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,36564234,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,81986705,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,37052870,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,37052871,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,80361467,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,80361464,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,80361465,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,49834420,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,1216556,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,36564235,bad
985,39.1818,3940.69,7.4,0,2839.17,0.103553,75830647,good
985,39.1818,3940.69,7.4,0,2839.17,0.103553,37052868,bad
0,100.24,0,2.5,0,54.6755,?,89565283,good
0,100.24,0,2.5,0,54.6755,?,64278029,good
0,100.24,0,2.5,0,54.6755,?,44526267,good
0,100.24,0,2.5,0,54.6755,?,17887723,good
0,100.24,0,2.5,0,54.6755,?,53362206,good
0,100.24,0,2.5,0,54.6755,?,8520536,good
0,100.24,0,2.5,0,54.6755,?,82456576,good
0,100.24,0,2.5,0,54.6755,?,90783920,good
0,100.24,0,2.5,0,54.6755,?,68908713,good
0,100.24,0,2.5,0,54.6755,?,81986705,good
0,100.24,0,2.5,0,54.6755,?,1216556,good
0,24.4,0,2.5,0,43,?,89565283,good
0,24.4,0,2.5,0,43,?,64278029,good
0,24.4,0,2.5,0,43,?,44526267,good
0,24.4,0,2.5,0,43,?,17887723,good
0,24.4,0,2.5,0,43,?,53362206,good
0,24.4,0,2.5,0,43,?,8520536,good
0,24.4,0,2.5,0,43,?,82456576,good
0,24.4,0,2.5,0,43,?,90783920,good
0,24.4,0,2.5,0,43,?,68908713,good
0,24.4,0,2.5,0,43,?,81986705,good
0,24.4,0,2.5,0,43,?,1216556,good
0,7.36842,-0.053726,1.9,0,0.108712,?,89565283,good
0,7.36842,-0.053726,1.9,0,0.108712,?,64278029,good
0,7.36842,-0.053726,1.9,0,0.108712,?,44526267,good
0,7.36842,-0.053726,1.9,0,0.108712,?,17887723,good
0,7.36842,-0.053726,1.9,0,0.108712,?,53362206,good
0,7.36842,-0.053726,1.9,0,0.108712,?,8520536,good
0,7.36842,-0.053726,1.9,0,0.108712,?,82456576,good
0,7.36842,-0.053726,1.9,0,0.108712,?,90783920,good
0,7.36842,-0.053726,1.9,0,0.108712,?,68908713,good
0,7.36842,-0.053726,1.9,0,0.108712,?,81986705,good
0,7.36842,-0.053726,1.9,0,0.108712,?,1216556,good
12324.6,151.7,19901.7,1.9,0,11671.8,0.003814,89565283,good
12324.6,151.7,19901.7,1.9,0,11671.8,0.003814,64278029,good
12324.6,151.7,19901.7,1.9,0,11671.8,0.003814,44526267,good
12324.6,151.7,19901.7,1.9,0,11671.8,0.003814,17887723,good
12324.6,151.7,19901.7,1.9,0,11671.8,0.003814,53362206,good
12324.6,151.7,19901.7,1.9,0,11671.8,0.003814,8520536,good
12324.6,151.7,19901.7,1.9,0,11671.8,0.003814,82456576,good
12324.6,151.7,19901.7,1.9,0,11671.8,0.003814,90783920,good
12324.6,151.7,19901.7,1.9,0,11671.8,0.003814,68908713,good
12324.6,151.7,19901.7,1.9,0,11671.8,0.003814,81986705,good
12324.6,151.7,19901.7,1.9,0,11671.8,0.003814,1216556,good
1250,21,-80838.8,6,0,27531,1.536,89565283,bad
1250,21,-80838.8,6,0,27531,1.536,91036839,bad
1250,21,-80838.8,6,0,27531,1.536,45869639,bad
1250,21,-80838.8,6,0,27531,1.536,45869638,bad
1250,21,-80838.8,6,0,27531,1.536,45869637,bad
1250,21,-80838.8,6,0,27531,1.536,47942867,bad
1250,21,-80838.8,6,0,27531,1.536,89269802,bad
1250,21,-80838.8,6,0,27531,1.536,89269803,bad
1250,21,-80838.8,6,0,27531,1.536,89269801,bad
1250,21,-80838.8,6,0,27531,1.536,89269804,bad
1250,21,-80838.8,6,0,27531,1.536,30870721,bad
1250,21,-80838.8,6,0,27531,1.536,53302993,bad
1250,21,-80838.8,6,0,27531,1.536,30870720,bad
1250,21,-80838.8,6,0,27531,1.536,64278029,bad
1250,21,-80838.8,6,0,27531,1.536,44526267,bad
1250,21,-80838.8,6,0,27531,1.536,17734818,bad
1250,21,-80838.8,6,0,27531,1.536,95762352,bad
1250,21,-80838.8,6,0,27531,1.536,49834417,bad
1250,21,-80838.8,6,0,27531,1.536,49834419,bad
1250,21,-80838.8,6,0,27531,1.536,49834418,bad
1250,21,-80838.8,6,0,27531,1.536,11256942,bad
1250,21,-80838.8,6,0,27531,1.536,11256943,bad
1250,21,-80838.8,6,0,27531,1.536,11256941,bad
1250,21,-80838.8,6,0,27531,1.536,42851841,bad
1250,21,-80838.8,6,0,27531,1.536,11256944,bad
1250,21,-80838.8,6,0,27531,1.536,31459546,bad
1250,21,-80838.8,6,0,27531,1.536,17887723,bad
1250,21,-80838.8,6,0,27531,1.536,91845162,bad
1250,21,-80838.8,6,0,27531,1.536,53362206,bad
1250,21,-80838.8,6,0,27531,1.536,95762355,bad
1250,21,-80838.8,6,0,27531,1.536,12321508,bad
1250,21,-80838.8,6,0,27531,1.536,75830644,bad
1250,21,-80838.8,6,0,27531,1.536,95762353,bad
1250,21,-80838.8,6,0,27531,1.536,85483012,good
1250,21,-80838.8,6,0,27531,1.536,47942864,bad
1250,21,-80838.8,6,0,27531,1.536,47942865,bad
1250,21,-80838.8,6,0,27531,1.536,47942866,bad
1250,21,-80838.8,6,0,27531,1.536,8520536,bad
1250,21,-80838.8,6,0,27531,1.536,82456576,bad
1250,21,-80838.8,6,0,27531,1.536,95762354,bad
1250,21,-80838.8,6,0,27531,1.536,90783920,bad
1250,21,-80838.8,6,0,27531,1.536,99720138,bad
1250,21,-80838.8,6,0,27531,1.536,30870723,bad
1250,21,-80838.8,6,0,27531,1.536,30870722,bad
1250,21,-80838.8,6,0,27531,1.536,13323659,bad
1250,21,-80838.8,6,0,27531,1.536,45869640,bad
1250,21,-80838.8,6,0,27531,1.536,36564233,bad
1250,21,-80838.8,6,0,27531,1.536,68908713,bad
1250,21,-80838.8,6,0,27531,1.536,36564232,bad
1250,21,-80838.8,6,0,27531,1.536,75830645,bad
1250,21,-80838.8,6,0,27531,1.536,36564234,bad
1250,21,-80838.8,6,0,27531,1.536,81986705,bad
1250,21,-80838.8,6,0,27531,1.536,37052870,bad
1250,21,-80838.8,6,0,27531,1.536,37052871,bad
1250,21,-80838.8,6,0,27531,1.536,80361466,bad
1250,21,-80838.8,6,0,27531,1.536,80361467,bad
1250,21,-80838.8,6,0,27531,1.536,80361464,bad
1250,21,-80838.8,6,0,27531,1.536,80361465,bad
1250,21,-80838.8,6,0,27531,1.536,49834420,bad
1250,21,-80838.8,6,0,27531,1.536,1216556,bad
1250,21,-80838.8,6,0,27531,1.536,36564235,bad
1250,21,-80838.8,6,0,27531,1.536,75830647,bad
1250,21,-80838.8,6,0,27531,1.536,75830646,bad
1250,21,-80838.8,6,0,27531,1.536,18524981,bad
1250,21,-80838.8,6,0,27531,1.536,37052869,good
1250,21,-80838.8,6,0,27531,1.536,37052868,bad
0,754.511,0,4.7,0,0,?,89565283,good
0,754.511,0,4.7,0,0,?,64278029,good
0,754.511,0,4.7,0,0,?,44526267,good
