@relation MatrixNameWithFeatValFeb22RS2_WG

@attribute avg-diag-dist numeric
@attribute norm1 numeric
@attribute col-variability numeric
@attribute min-nnzeros-per-row numeric
@attribute row-variability numeric
@attribute kappa numeric
@attribute time numeric
@attribute solver numeric
@attribute matrix_name {hydr1c_A_76,hydr1c_A_27,hydr1c_A_26,hydr1c_A_25,hydr1c_A_23,hydr1c_A_22,hydr1c_A_21,Si5H12,g7jac020,g7jac140,rail_5177_E,ex18,bcsstm20,fpga_dcop_23,fpga_dcop_26,fpga_dcop_28,extr1b_A_15,bayer10,Pres_Poisson,TSOPF_RS_b162_c4,S40PI_n,mark3jac020sc,adder_dcop_04,adder_dcop_07,adder_dcop_01,t2d_q9_A_43,extr1b_A_12,radfr1,hydr1c_A_24,extr1b_A_11,ck400,t2d_q9_A_45,extr1b_A_10,t2d_q9_A_44,t2d_q4_A_03,hydr1c_A_20,jan99jac020sc,fd18,fd15,rdist1,rdist2,fd12,t2d_q4_A_11,fs_760_2,as-caida_G_121,as-caida_G_120,t2d_q4_A_17,as-caida_G_122,t2d_q4_A_19,t2d_q4_A_18,oscil_dcop_56,c-39,c-38,t2d_q9_A_03,oscil_dcop_57,oscil_dcop_41,hydr1c_A_17,c-31,c-30,c-33,c-32,c-35,c-34,c-37,hydr1c_A_15,oscil_dcop_52,cz20468,rail_1357_E,oscil_dcop_50,oscil_dcop_53,hydr1c_A_13,oscil_trans_01,t2d_q4_A_14,hydr1c_A_10,s1rmt3m1,west0381,hvdc1,Trefethen_150,oscil_dcop_51,std1_Jac2,jan99jac040,fpga_dcop_20,g7jac060sc,fpga_dcop_21,viscoplastic2_C_4,viscoplastic2_C_5,viscoplastic2_C_3,LF10000_E,c-48,c-49,c-44,c-45,c-46,c-47,c-40,c-41,c-42,circuit_2,ex21,fpga_dcop_27,bodyy6,extr1b_A_04,extr1b_A_05,extr1b_A_06,extr1b_A_07,extr1b_A_01,extr1b_A_02,extr1b_A_03,extr1b_A_08,extr1b_A_09,lung1,ex26,cavity20,cavity21,cavity22,cavity23,cavity24,cavity25,cavity26,fpga_dcop_10,oscil_dcop_08,g7jac020sc,t2d_q4_A_24,s2rmq4m1,cyl6,TSOPF_RS_b162_c1,fpga_dcop_14,adder_dcop_41,adder_dcop_43,adder_dcop_42,adder_dcop_45,adder_dcop_44,ted_B_unscaled,raefsky3,adder_dcop_48,raefsky1,onetone1,raefsky6,raefsky5,raefsky4,west0132,circuit204,nasa4704,g7jac010sc,lhr17c,hydr1c_A_70,hydr1c_A_71,hydr1c_A_72,hydr1c_A_73,hydr1c_A_74,hydr1c_A_75,extr1,t2d_q9_A_18,t2d_q9_A_19,hydr1,utm5940,s3rmt3m1,e40r0100,rim,cz148,g7jac050sc,LFAT5_E,wang3,Zd_Jac3,vt2010,Dubcova1,std1_Jac3_db,wang4,g7jac080,bbmat,t2d_q4_A_43,t2d_q4_A_41,t2d_q4_A_44,fp,t2dal_bci_E,cz5108,oscil_dcop_38,oscil_dcop_39,west0156,chipcool0,chipcool1,oscil_dcop_32,oscil_dcop_33,oscil_dcop_30,oscil_dcop_31,oscil_dcop_36,oscil_dcop_37,oscil_dcop_34,oscil_dcop_35,rajat22,rajat27,poli3,poli4,lhr04,west0167,S20PI_n,b_dyn,jan99jac040sc,inlet,PGPgiantcompo,pores_3,gyro_M,hydr1c_A_38,hydr1c_A_39,t2d_q4_A_10,hydr1c_A_34,hydr1c_A_35,hydr1c_A_36,hydr1c_A_37,hydr1c_A_30,hydr1c_A_31,hydr1c_A_32,hydr1c_A_33,heart2,ted_A,oscil_dcop_54,t2d_q9_A_31,t2d_q4_A_40,fpga_dcop_32,fpga_dcop_31,fpga_dcop_30,fpga_dcop_37,fpga_dcop_36,fpga_dcop_35,fpga_dcop_34,impcol_a,g7jac140sc,fpga_dcop_39,fpga_dcop_38,rail_5177,Zd_Jac3_db,bayer08,bayer09,bayer06,bayer07,bayer04,bayer05,bayer02,bayer03,adder_dcop_10,adder_dcop_11,t2d_q4_A_12,nasa1824,t2dah_a,hydr1c_A_64,t2dal_bci_Aside,rail_20209_E,t2d_q9_A_29,garon1,xingo3012,add32,hydr1c_A_28,t2d_q9_A_22,t2d_q9_A_21,t2d_q9_A_27,t2d_q9_A_07,t2d_q9_A_25,t2d_q9_A_24,g7jac040,t2d_q4_A_15,hydr1c_A_68,spiral_E,Zd_Jac6_db,smt,t2d_q4_A_13,t2dah_E,t2d_q4_A_06,t2d_q4_A_07,t2d_q4_A_05,t2d_q4_A_02,as-caida_G_115,t2d_q4_A_01,as-caida_G_119,Reuters911_Day_38,filter2D,t2d_q4_A_08,t2d_q4_A_09,cz628,flowmeter0,LFAT5000_E,flowmeter5,t2d_q4_A_16,LFAT5000_M,DK01R,juba40k,piston_M,viscoplastic1,TSOPF_RS_b9_c6,av41092,SiNa,g7jac060,oscil_dcop_55,S80PI_n,t2d_q9_A_36,rail_20209,Si10H16,piston_E,west2021,t2d_q9_A_37,spiral,std1_Jac3,west0655,c-57,c-56,c-54,c-53,c-52,c-51,c-50,extr1b_A_39,extr1b_A_38,extr1b_A_31,extr1b_A_30,extr1b_A_33,extr1b_A_32,extr1b_A_35,extr1b_A_34,extr1b_A_37,extr1b_A_36,oscil_dcop_45,oscil_dcop_49,oscil_dcop_48,lhr17,lhr10,LFAT5000,oscil_dcop_44,lhr11,sinc18,sinc12,c-36,sinc15,t2dal_bci,t2d_q4_A_42,adder_dcop_52,adder_dcop_50,adder_dcop_51,adder_dcop_56,adder_dcop_54,cz308,mark3jac040sc,oscil_dcop_43,Zhao2,jan99jac020,hydr1c_A_45,hydr1c_A_44,hydr1c_A_47,hydr1c_A_46,hydr1c_A_41,hydr1c_A_43,hydr1c_A_42,ex13,hydr1c_A_49,hydr1c_A_48,fpga_dcop_48,plat1919,fpga_dcop_41,fpga_dcop_46,lhr34c,ex7,Zd_Jac2,ex5,Zd_Jac6,g7jac120,tube2,TSOPF_RS_b678_c1,watt_2,inlet_E,S10PI_n,S80PI_n1_E,rotor2,oscil_dcop_40,rotor1,crystk03,gyro,Reuters911_Day_64,utm1700b,as-caida,t2d_q4_A_39,oscil_dcop_47,t2d_q4_A_37,t2d_q4_A_36,t2d_q4_A_35,t2d_q4_A_34,t2d_q4_A_33,t2d_q4_A_31,t2d_q4_A_30,lhr34,c-19,c-18,extr1b,lund_b,oscil_dcop_07,oscil_dcop_06,oscil_dcop_05,oscil_dcop_04,oscil_dcop_03,oscil_dcop_02,oscil_dcop_01,oscil_dcop_09,jan99jac120sc,TSOPF_RS_b300_c1,igbt3,t2d_q9_A_41,plbuckle,oscil_dcop_11,Zd_Jac2_db,jan99jac100,jazz,utm300,LFAT5,t2d_q9_A_40,S20PI_n1_E,piston,plbuckle_G,vibrobox,hydr1c_A_58,nasa2910,ww_36_pmec_36,hydr1c_A_01,hydr1c_A_03,hydr1c_A_02,hydr1c_A_05,hydr1c_A_04,hydr1c_A_07,hydr1c_A_06,hydr1c_A_09,hydr1c_A_08,hydr1c_A_59,t2d_q9_A_42,fpga_dcop_08,fpga_dcop_07,fpga_dcop_04,fpga_dcop_05,fpga_dcop_02,fpga_dcop_03,mark3jac100,shermanACd,shermanACb,shermanACa,TSOPF_RS_b300_c2,TSOPF_RS_b300_c3,adder_dcop_29,t2d_q9_A_30,meg1,adder_dcop_23,adder_dcop_22,adder_dcop_21,adder_dcop_20,mark3jac080,swang1,swang2,west1505,t2d_q9_A_38,t2d_q9_A_39,add20,cbuckle_G,t2d_q9_A_32,t2d_q9_A_33,t2d_q9_A_34,t2d_q9_A_35,t2d_q9_A_05,iprob,Si2,jan99jac100sc,t2d_q9_A_16,adder_trans_01,Reuters911_Day_23,g7jac080sc,wathen120,viscoplastic1_C_7,ns3Da,viscoplastic1_C_5,d_ss,viscoplastic1_C_3,viscoplastic1_C_2,viscoplastic1_C_1,nmos3,g7jac040sc,utm3060,jan99jac060sc,viscoplastic1_C_4,SiH4,S40PI_n1_E,LF10000_M,poli,t2d_q9_A_14,Reuters911_Day_54,circuit_1,powersim,std1_Jac2_db,mark3jac040,cage9,circuit_3,Zhao1,cage5,cage7,c-43,t2d_q4_A_29,t2d_q9_A_26,t2d_q9_A_15,nasa2146,hydr1c,t2dal_E,wathen100,mark3jac060,c-62,c-60,c-61,t2d_q4_A_27,extr1b_A_28,extr1b_A_29,extr1b_A_26,extr1b_A_27,extr1b_A_24,extr1b_A_25,extr1b_A_22,extr1b_A_23,extr1b_A_20,extr1b_A_21,rajat05,rajat04,shyy41,lhr11c,hydr1c_A_40,LF10_E,t2d_q4_A_45,memplus,airfoil_2d,cavity06,cavity07,cavity04,cavity05,cavity02,cavity03,cavity01,Ill_Stokes,cavity08,cavity09,lhr07c,adder_dcop_69,adder_dcop_68,adder_dcop_67,adder_dcop_64,ww_vref_6405,adder_dcop_61,s2rmt3m1,n3c6-b1,n3c6-b7,c-27,b2_ss,heart3,jan99jac060,heart1,nemeth03,lhr10c,Chebyshev1,Chebyshev3,Chebyshev2,1win,mark3jac020,hydr1c_A_52,hydr1c_A_53,hydr1c_A_50,hydr1c_A_51,hydr1c_A_56,hydr1c_A_57,hydr1c_A_54,hydr1c_A_55,nopss_11k,t2d_q9,hydr1c_A_67,Na5,t2d_q4,TSOPF_RS_b2052_c1,g7jac010,fpga_dcop_51,ted_B,t3dl_a,CAG_mat364,poli_large,t2d_q4_A_32,west0067,viscoplastic1_C_6,t3dl,nopoly,zenios,s3rmq4m1,Reuters911_Day_12,chipcool1_E,t2d_q4_A_28,flowmeter5_E,t2d_q4_A_25,t2d_q4_A_26,t2d_q4_A_20,t2d_q4_A_21,t2d_q4_A_22,cz40948,lhr02,lhr01,rajat13,lhr07,c-28,c-29,c-26,big,c-24,c-25,c-22,c-23,c-20,c-21,t2d_q4_A_23,Reuters911,gyro_k,oscil_dcop_10,bips98_1450,oscil_dcop_12,oscil_dcop_13,oscil_dcop_14,oscil_dcop_15,oscil_dcop_16,oscil_dcop_17,oscil_dcop_18,oscil_dcop_19,invextr1_new,CAG_mat1916,fv2,fv1,g7jac100,lhr14c,watt_1,oscil_dcop_46,young3c,t2d_q9_A_06,rail_1357,rdist3a,extr1b_A_17,extr1b_A_16,extr1b_A_14,TSOPF_RS_b162_c3,extr1b_A_19,extr1b_A_18,hydr1c_A_16,hydr1c_A_14,football,hydr1c_A_12,adder_dcop_18,filter2D_E,hydr1c_A_11,bips07_3078,adder_dcop_19,hydr1c_A_18,hydr1c_A_19,fpga_dcop_19,fpga_dcop_18,wang2,onetone2,adder_dcop_17,ex28,fpga_dcop_12,adder_dcop_14,fpga_dcop_16,chem_master1,ted_A_unscaled,TSOPF_RS_b39_c19,t2dal,fv3,t2dah,west0479,adder_dcop_35,mark3jac100sc,adder_dcop_30,adder_dcop_31,adder_dcop_32,wang1,adder_dcop_38,adder_dcop_39,s3rmt3m3,flowmeter0_E,cbuckle,g7jac120sc,hydr1c_A_63,hydr1c_A_62,hydr1c_A_61,hydr1c_A_60,hydr1c_A_66,hydr1c_A_65,t2d_q9_A_04,hydr1c_A_69,G61,t2d_q9_A_01,t2d_q9_A_02,s1rmq4m1,lhr04c,cz2548,cell1,appu,cell2,pdb1HYS,qh1484,cz10228,cage8,west0497,TSOPF_RS_b39_c7,xingo_afonso_itaipu,extr1b_A_13,t2d_q9_A_09,raefsky2,zeros_nopss_13k,pesa,cage6,jan99jac080sc,Reuters911_Day_47,t520,mark3jac080sc,GT01R,hydr1c_A_29,ex29,t2d_q9_A_28,t2d_q9_A_08,robot,LF10000,d_dyn,t2d_q9_A_23,t2dal_a,psmigr_2,oscil_dcop_29,oscil_dcop_28,t2d_q9_A_20,cz1268,oscil_dcop_21,oscil_dcop_20,oscil_dcop_23,oscil_dcop_22,oscil_dcop_25,oscil_dcop_24,oscil_dcop_27,oscil_dcop_26,rajat14,rajat15,rajat11,rajat12,aft01,chipcool0_E,S10PI_n1_E,lhr14,d_dyn1,SiO,rajat19,west0989,cavity19,cavity18,jan99jac120,g7jac100sc,cavity11,cavity10,cavity13,cavity12,cavity15,cavity14,cavity17,cavity16,jan99jac080,t2d_q4_A_38,t2d_q9_A_12,cage11,cage10,olafu,cryg10000,t2d_q9_A_13,t2d_q9_A_10,oscil_dcop_42,t2d_q9_A_11,mark3jac060sc,t2d_q4_A_04,extr1b_A_40,extr1b_A_41,extr1b_A_42,extr1b_A_43,extr1b_A_44,t2d_q9_A_17}
@attribute solver_time numeric
@attribute class {good,bad}

@data
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.077876,80361464,t3dl,0.077876,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.057996,80361465,t3dl,0.057996,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.225445,1216556,t3dl,0.225445,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.052871,38678404,t3dl,0.052871,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.05605,38678401,t3dl,0.05605,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.053432,38678402,t3dl,0.053432,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.054572,38678403,t3dl,0.054572,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,1.029119,44114477,t3dl,1.029119,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,1.043124,44114476,t3dl,1.043124,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.064479,36564235,t3dl,0.064479,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.031613,36025721,t3dl,0.031613,good
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.075552,75830647,t3dl,0.075552,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.072621,75830646,t3dl,0.072621,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.435175,85490471,t3dl,0.435175,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.425533,85490472,t3dl,0.425533,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.083631,18524981,t3dl,0.083631,bad
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.027524,37052869,t3dl,0.027524,good
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.035487,37052868,t3dl,0.035487,bad
4245.215,40,1.146128,1,1.146128,10,0.026895,91036839,nopoly,0.026895,bad
4245.215,40,1.146128,1,1.146128,10,0.025182,45869639,nopoly,0.025182,bad
4245.215,40,1.146128,1,1.146128,10,0.017238,45869638,nopoly,0.017238,good
4245.215,40,1.146128,1,1.146128,10,0.014629,45869637,nopoly,0.014629,good
4245.215,40,1.146128,1,1.146128,10,0.242868,47942867,nopoly,0.242868,bad
4245.215,40,1.146128,1,1.146128,10,0.036373,89269801,nopoly,0.036373,bad
4245.215,40,1.146128,1,1.146128,10,0.022051,89269804,nopoly,0.022051,bad
4245.215,40,1.146128,1,1.146128,10,0.016157,7285384,nopoly,0.016157,good
4245.215,40,1.146128,1,1.146128,10,0.041952,30870721,nopoly,0.041952,bad
4245.215,40,1.146128,1,1.146128,10,0.030776,36025723,nopoly,0.030776,bad
4245.215,40,1.146128,1,1.146128,10,0.029344,36025722,nopoly,0.029344,bad
4245.215,40,1.146128,1,1.146128,10,0.038107,53302993,nopoly,0.038107,bad
4245.215,40,1.146128,1,1.146128,10,0.031981,30870720,nopoly,0.031981,bad
4245.215,40,1.146128,1,1.146128,10,0.058563,64278029,nopoly,0.058563,bad
4245.215,40,1.146128,1,1.146128,10,0.018749,36025724,nopoly,0.018749,bad
4245.215,40,1.146128,1,1.146128,10,0.057977,44526267,nopoly,0.057977,bad
4245.215,40,1.146128,1,1.146128,10,0.237702,17734818,nopoly,0.237702,bad
4245.215,40,1.146128,1,1.146128,10,0.028213,32168839,nopoly,0.028213,bad
4245.215,40,1.146128,1,1.146128,10,0.018186,32168838,nopoly,0.018186,good
4245.215,40,1.146128,1,1.146128,10,46.60292,57331597,nopoly,46.60292,bad
4245.215,40,1.146128,1,1.146128,10,0.029935,95762352,nopoly,0.029935,bad
4245.215,40,1.146128,1,1.146128,10,0.022421,32168837,nopoly,0.022421,bad
4245.215,40,1.146128,1,1.146128,10,0.024543,88865079,nopoly,0.024543,bad
4245.215,40,1.146128,1,1.146128,10,0.038594,49834417,nopoly,0.038594,bad
4245.215,40,1.146128,1,1.146128,10,0.048944,49834419,nopoly,0.048944,bad
4245.215,40,1.146128,1,1.146128,10,0.014836,88865076,nopoly,0.014836,good
4245.215,40,1.146128,1,1.146128,10,0.01352,88865077,nopoly,0.01352,good
4245.215,40,1.146128,1,1.146128,10,0.041612,11256943,nopoly,0.041612,bad
4245.215,40,1.146128,1,1.146128,10,0.040348,11256941,nopoly,0.040348,bad
4245.215,40,1.146128,1,1.146128,10,0.031612,42851841,nopoly,0.031612,bad
4245.215,40,1.146128,1,1.146128,10,0.038931,11256944,nopoly,0.038931,bad
4245.215,40,1.146128,1,1.146128,10,0.04954,31459546,nopoly,0.04954,bad
4245.215,40,1.146128,1,1.146128,10,0.020041,91845162,nopoly,0.020041,bad
4245.215,40,1.146128,1,1.146128,10,0.083249,53362206,nopoly,0.083249,bad
4245.215,40,1.146128,1,1.146128,10,0.034579,95762355,nopoly,0.034579,bad
4245.215,40,1.146128,1,1.146128,10,0.023089,12321508,nopoly,0.023089,bad
4245.215,40,1.146128,1,1.146128,10,0.048145,75830644,nopoly,0.048145,bad
4245.215,40,1.146128,1,1.146128,10,0.020488,95762353,nopoly,0.020488,bad
4245.215,40,1.146128,1,1.146128,10,0.308813,91068411,nopoly,0.308813,bad
4245.215,40,1.146128,1,1.146128,10,0.298884,91068410,nopoly,0.298884,bad
4245.215,40,1.146128,1,1.146128,10,94.91772,85483012,nopoly,94.91772,bad
4245.215,40,1.146128,1,1.146128,10,0.063936,5890863,nopoly,0.063936,bad
4245.215,40,1.146128,1,1.146128,10,0.073595,5890862,nopoly,0.073595,bad
4245.215,40,1.146128,1,1.146128,10,0.032793,18868444,nopoly,0.032793,bad
4245.215,40,1.146128,1,1.146128,10,0.031782,18868441,nopoly,0.031782,bad
4245.215,40,1.146128,1,1.146128,10,0.03534,18868443,nopoly,0.03534,bad
4245.215,40,1.146128,1,1.146128,10,0.041181,18868442,nopoly,0.041181,bad
4245.215,40,1.146128,1,1.146128,10,0.250363,47942864,nopoly,0.250363,bad
4245.215,40,1.146128,1,1.146128,10,0.259748,47942865,nopoly,0.259748,bad
4245.215,40,1.146128,1,1.146128,10,0.25914,47942866,nopoly,0.25914,bad
4245.215,40,1.146128,1,1.146128,10,0.052655,8520536,nopoly,0.052655,bad
4245.215,40,1.146128,1,1.146128,10,0.05722,5890860,nopoly,0.05722,bad
4245.215,40,1.146128,1,1.146128,10,0.018531,95762354,nopoly,0.018531,bad
4245.215,40,1.146128,1,1.146128,10,0.029703,99720138,nopoly,0.029703,bad
4245.215,40,1.146128,1,1.146128,10,79.14039,29030070,nopoly,79.14039,bad
4245.215,40,1.146128,1,1.146128,10,79.14109,29030072,nopoly,79.14109,bad
4245.215,40,1.146128,1,1.146128,10,0.187109,85490469,nopoly,0.187109,bad
4245.215,40,1.146128,1,1.146128,10,0.020775,30870723,nopoly,0.020775,bad
4245.215,40,1.146128,1,1.146128,10,0.031216,30870722,nopoly,0.031216,bad
4245.215,40,1.146128,1,1.146128,10,0.05233,26415433,nopoly,0.05233,bad
4245.215,40,1.146128,1,1.146128,10,0.03562,13323659,nopoly,0.03562,bad
4245.215,40,1.146128,1,1.146128,10,0.019572,45869640,nopoly,0.019572,bad
4245.215,40,1.146128,1,1.146128,10,0.041591,36564233,nopoly,0.041591,bad
4245.215,40,1.146128,1,1.146128,10,0.271876,68908713,nopoly,0.271876,bad
4245.215,40,1.146128,1,1.146128,10,0.030895,36564232,nopoly,0.030895,bad
4245.215,40,1.146128,1,1.146128,10,0.016323,7285383,nopoly,0.016323,good
4245.215,40,1.146128,1,1.146128,10,0.035694,75830645,nopoly,0.035694,bad
4245.215,40,1.146128,1,1.146128,10,40.66871,81986705,nopoly,40.66871,bad
4245.215,40,1.146128,1,1.146128,10,0.024983,29553941,nopoly,0.024983,bad
4245.215,40,1.146128,1,1.146128,10,0.028154,29553943,nopoly,0.028154,bad
4245.215,40,1.146128,1,1.146128,10,0.036366,69654761,nopoly,0.036366,bad
4245.215,40,1.146128,1,1.146128,10,0.036842,29553944,nopoly,0.036842,bad
4245.215,40,1.146128,1,1.146128,10,0.023717,69654763,nopoly,0.023717,bad
4245.215,40,1.146128,1,1.146128,10,0.023515,69654762,nopoly,0.023515,bad
4245.215,40,1.146128,1,1.146128,10,0.063605,32874609,nopoly,0.063605,bad
4245.215,40,1.146128,1,1.146128,10,0.027546,32168840,nopoly,0.027546,bad
4245.215,40,1.146128,1,1.146128,10,0.026421,69654760,nopoly,0.026421,bad
4245.215,40,1.146128,1,1.146128,10,99.06235,37052870,nopoly,99.06235,bad
4245.215,40,1.146128,1,1.146128,10,99.06884,37052871,nopoly,99.06884,bad
4245.215,40,1.146128,1,1.146128,10,0.042919,19932323,nopoly,0.042919,bad
4245.215,40,1.146128,1,1.146128,10,0.030639,19932322,nopoly,0.030639,bad
4245.215,40,1.146128,1,1.146128,10,0.029805,19932324,nopoly,0.029805,bad
4245.215,40,1.146128,1,1.146128,10,0.030455,80361466,nopoly,0.030455,bad
4245.215,40,1.146128,1,1.146128,10,0.050498,80361467,nopoly,0.050498,bad
4245.215,40,1.146128,1,1.146128,10,0.034912,80361464,nopoly,0.034912,bad
4245.215,40,1.146128,1,1.146128,10,0.030556,80361465,nopoly,0.030556,bad
4245.215,40,1.146128,1,1.146128,10,0.066526,1216556,nopoly,0.066526,bad
4245.215,40,1.146128,1,1.146128,10,0.026242,38678404,nopoly,0.026242,bad
4245.215,40,1.146128,1,1.146128,10,0.041943,38678401,nopoly,0.041943,bad
4245.215,40,1.146128,1,1.146128,10,0.025285,38678402,nopoly,0.025285,bad
4245.215,40,1.146128,1,1.146128,10,0.024307,38678403,nopoly,0.024307,bad
4245.215,40,1.146128,1,1.146128,10,0.105595,44114476,nopoly,0.105595,bad
4245.215,40,1.146128,1,1.146128,10,0.032205,36564235,nopoly,0.032205,bad
4245.215,40,1.146128,1,1.146128,10,0.016656,36025721,nopoly,0.016656,good
4245.215,40,1.146128,1,1.146128,10,0.039245,75830647,nopoly,0.039245,bad
4245.215,40,1.146128,1,1.146128,10,0.035419,75830646,nopoly,0.035419,bad
4245.215,40,1.146128,1,1.146128,10,0.193536,85490471,nopoly,0.193536,bad
4245.215,40,1.146128,1,1.146128,10,0.184332,85490472,nopoly,0.184332,bad
4245.215,40,1.146128,1,1.146128,10,0.136495,18524981,nopoly,0.136495,bad
4245.215,40,1.146128,1,1.146128,10,98.07186,37052869,nopoly,98.07186,bad
4245.215,40,1.146128,1,1.146128,10,99.06142,37052868,nopoly,99.06142,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,1.737066,90197667,zenios,1.737066,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,26.46992,49598909,zenios,26.46992,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.070777,59072883,zenios,0.070777,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.083337,59072881,zenios,0.083337,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.069365,59072884,zenios,0.069365,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,26.47671,49598911,zenios,26.47671,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,45.6901,8793454,zenios,45.6901,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,45.66857,8793456,zenios,45.66857,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.00004,32168839,zenios,0.00004,good
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.049443,57331598,zenios,0.049443,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,69.82002,17887723,zenios,69.82002,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.052637,53362206,zenios,0.052637,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,75.96489,43373444,zenios,75.96489,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,75.96566,43373442,zenios,75.96566,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,75.96542,43373443,zenios,75.96542,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.054793,91068410,zenios,0.054793,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.078681,5890863,zenios,0.078681,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.043497,91068408,zenios,0.043497,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.045234,91068409,zenios,0.045234,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.071957,8520536,zenios,0.071957,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,42.05368,82456576,zenios,42.05368,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,24.88097,90783920,zenios,24.88097,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.000083,29030070,zenios,0.000083,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,23.14407,26415435,zenios,23.14407,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,23.14547,26415434,zenios,23.14547,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,23.15455,26415433,zenios,23.15455,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,23.14384,26415432,zenios,23.14384,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.000054,36564232,zenios,0.000054,good
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.055101,81986705,zenios,0.055101,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,1.75492,90197665,zenios,1.75492,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.071359,1216556,zenios,0.071359,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,26.14177,32874611,zenios,26.14177,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,26.14216,32874610,zenios,26.14216,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,26.14192,32874612,zenios,26.14192,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.05253,44114477,zenios,0.05253,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.056656,44114478,zenios,0.056656,bad
795.7945,3.445624,6.787812,1,6.787812,5.390654,0.000051,37052868,zenios,0.000051,good
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.025902,45869639,s3rmq4m1,0.025902,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.197717,47942867,s3rmq4m1,0.197717,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.019268,30870721,s3rmq4m1,0.019268,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.032183,30870720,s3rmq4m1,0.032183,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.030383,36025724,s3rmq4m1,0.030383,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.177439,44526267,s3rmq4m1,0.177439,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.018681,32168839,s3rmq4m1,0.018681,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,40.7799,57331597,s3rmq4m1,40.7799,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.032263,95762352,s3rmq4m1,0.032263,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.01974,32168837,s3rmq4m1,0.01974,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.013186,88865079,s3rmq4m1,0.013186,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.185244,53362206,s3rmq4m1,0.185244,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.01785,95762353,s3rmq4m1,0.01785,bad
