avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,solver,matrix_name,solver_time,predicted-class,actual_class,default_time,Time Difference,Comparison,SpeedUp
1536.241,696.0369,15,2,15,8579.879,37052868,circuit_2,7.30E-05,good,good,0.000843,-91.34,-91.34 % less time of default solver time,11.547945205479452
3693.732,30119.95,22.07428,1,20.89415,1.825854,37052868,1win,0.0005219,good,good,5.2176,-99.99,-99.99 % less time of default solver time,9997.317493772754
6737.537,1,1.865141,3,1.865141,10.06588,29030070,cage11,0.023774,bad,bad,0.005368,342.88,342.88 % more time of default solver time,0.2257928829814083
2407.844,2306860,29.04164,2,31.08353,199.3418,37052868,hydr1c_A_40,0.00020218,bad,bad,0.00035,-42.23,-42.23 % less time of default solver time,1.7311306756355722
531.1134,12208740,21.60955,2,18.71334,1.977884,36564232,mark3jac100,10.788,bad,bad,8.3513,29.18,29.18 % more time of default solver time,0.7741286614757138
2407.252,2413750,29.76382,2,30.09399,176.4484,32168839,hydr1c_A_74,0.00018597,bad,bad,0.000186,-0.02,-0.02 % less time of default solver time,1.0001613163413452
3890.815,100109.9,18.87546,2,18.54204,1.863794,81986705,powersim,1.79769313486e+308,bad,bad,1.6127,inf,inf % more time of default solver time,8.970941529047967e-309
207.3176,6.137601,21.88374,24,21.88374,7001.199,36025721,raefsky1,0.026508,bad,bad,0.007827,238.67,238.67 % more time of default solver time,0.29526935264825716
1306.618,741945.3,13.73005,2,10.60104,1.50273,36564232,extr1b_A_06,0.00016689,bad,bad,0.00021,-20.53,-20.53 % less time of default solver time,1.258313859428366
793.8216,1.663608,98.94544,2,98.94544,62.22572,11256941,adder_dcop_31,0.00032473,bad,bad,0.000269,20.72,20.72 % more time of default solver time,0.8283805007236781
2408.001,2316742,31.53712,2,29.00401,183.7622,19932321,hydr1c_A_15,0.00034094,bad,bad,0.000186,83.3,83.3 % more time of default solver time,0.5455505367513345
793.8216,1.663809,98.94544,2,98.94544,62.03566,36564232,adder_dcop_30,0.00053191,bad,bad,0.000662,-19.65,-19.65 % less time of default solver time,1.2445714500573406
20.10811,1,8.705163,1,8.705163,11177070,19932321,ted_B,0.00064778,bad,bad,0.000298,117.38,117.38 % more time of default solver time,0.4600327271604557
6771.777,252568.1,8,1,9.028773,513.3033,69654763,c-39,0.00039721,bad,bad,0.000231,71.95,71.95 % more time of default solver time,0.5815563555801717
16291.27,814.2132,10,5,10,173.2792,32168837,viscoplastic2_C_4,0.017422,bad,bad,0.17054,-89.78,-89.78 % less time of default solver time,9.788772815979796
157.7643,23.0264,18.33547,1,18.33547,1.467786,36564232,cavity11,0.026899,bad,bad,0.20657,-86.98,-86.98 % less time of default solver time,7.679467638202164
157.7643,23.0264,18.33547,1,18.33547,1.467786,69654763,cavity11,0.007211,bad,bad,0.20657,-96.51,-96.51 % less time of default solver time,28.646512272916375
793.8216,4.910904,270.5304,2,270.5304,164.5511,69654763,adder_dcop_10,0.00015306,bad,bad,0.000217,-29.47,-29.47 % less time of default solver time,1.4177446752907357
32002.21,117191.4,17.52817,1,16.55665,211253900,19932321,c-61,0.001389,bad,bad,0.000689,101.6,101.6 % more time of default solver time,0.49604031677465804
115.0087,272.2243,7.553177,1,7.550828,2.717751,7285382,t2dah_a,0.00028992,bad,bad,0.000439,-33.96,-33.96 % less time of default solver time,1.514210816777042
115.0087,272.2243,7.553177,1,7.550828,2.717751,7285382,t2dah,0.00030375,bad,bad,0.000358,-15.15,-15.15 % less time of default solver time,1.1786008230452674
121.0667,4.778741,6.438518,4,6.438518,8790.966,29030070,wang1,0.41527,bad,bad,0.001407,29414.57,29414.57 % more time of default solver time,0.0033881571026079423
66.22222,675.1248,1.192953,4,1.356471,122483.6,19932321,t2d_q9_A_03,0.015996,bad,bad,0.006581,143.06,143.06 % more time of default solver time,0.4114153538384596
43.2426,416,2.31597,2,2.318063,1445220,69654763,cell2,2.2464,bad,bad,0.70276,219.65,219.65 % more time of default solver time,0.3128383190883191
1306.123,4840.153,14.43798,2,13.4357,42220.34,81986705,extr1b_A_42,1.79769313486e+308,bad,bad,0.36607,inf,inf % more time of default solver time,2.03633196846195e-309
7028.901,47878.38,17.95576,1,16.55665,6394431,7285382,c-41,0.00019693,bad,bad,0.000234,-15.84,-15.84 % less time of default solver time,1.1882394759559234
1295.488,62078.49,14.38483,2,10.01744,7.19391,36564232,extr1b_A_28,0.00015593,bad,bad,0.000181,-13.85,-13.85 % less time of default solver time,1.1607772718527545
1295.488,62076.88,14.43918,2,9.970199,7.141145,69654763,extr1b_A_44,8.92E-05,bad,bad,0.000187,-52.3,-52.3 % less time of default solver time,2.0964125560538114
66.22222,256.8144,1.108804,4,1.260433,47165.34,37052868,t2d_q4_A_04,1.5518,bad,bad,0.006479,23851.23,23851.23 % more time of default solver time,0.004175151437040856
125.9652,844961.1,50.57422,1,50.57422,17787.55,7285382,s1rmt3m1,0.00032091,bad,bad,0.000486,-33.97,-33.97 % less time of default solver time,1.5144433018603347
751.1841,1.221141,18.62187,1,18.62187,1.532423,32168837,t3dl_a,0.00078583,bad,bad,0.000978,-19.65,-19.65 % less time of default solver time,1.2445439853403408
66.22222,12789.05,1.122296,4,1.252157,1.503853,19932321,t2d_q9_A_22,0.015352,bad,bad,0.006344,141.99,141.99 % more time of default solver time,0.4132360604481501
66.22222,12789.05,1.122296,4,1.252157,1.503853,19932321,t2d_q4_A_22,0.015208,bad,bad,0.006444,136.0,136.0 % more time of default solver time,0.4237243556023146
66.22222,654304.8,1.293912,4,1.550128,1.342661,37052868,t2d_q4_A_29,1.5489,bad,bad,0.006259,24646.76,24646.76 % more time of default solver time,0.0040409322745174
66.22222,13238.71,1.274212,4,1.425323,1.383967,7285382,t2d_q9_A_11,0.0080335,bad,bad,0.006567,22.33,22.33 % more time of default solver time,0.8174519200846455
16291.27,814.2132,10,5,10,173.2792,32168839,viscoplastic2_C_4,0.17054,bad,bad,0.17054,0.0,0.0 % less time of default solver time,1.0
13377.03,2669,0.60206,1,0.60206,24533360,81986705,as-caida_G_120,1.79769313486e+308,bad,bad,5.8268,inf,inf % more time of default solver time,3.2412650896916163e-308
1295.615,62078.13,14.40689,2,10.00628,7.131647,36025721,extr1b_A_32,0.00010204,bad,bad,0.000189,-46.01,-46.01 % less time of default solver time,1.8522148177185418
2408.001,2316742,31.49234,2,28.97118,183.7635,36025721,hydr1c_A_13,0.00020599,bad,bad,0.000234,-11.97,-11.97 % less time of default solver time,1.135977474634691
1306.463,4838.556,14.40508,2,13.557,56734.14,81986705,extr1b_A_31,1.79769313486e+308,bad,bad,0.38093,inf,inf % more time of default solver time,2.1189934623056e-309
1306.463,4841.603,14.42482,2,13.38897,42863.94,81986705,extr1b_A_37,1.79769313486e+308,bad,bad,0.37439,inf,inf % more time of default solver time,2.08261350471896e-309
699.6599,3.079712,22.05622,1,22.05622,262.8166,29030070,plat1919,0.31037,bad,bad,0.000119,260715.13,260715.13 % more time of default solver time,0.00038341334536198736
66.22222,33713.19,1.208104,4,1.349296,1.451379,81986705,t2d_q9_A_21,1.79769313486e+308,bad,bad,0.006548,inf,inf % more time of default solver time,3.642445906381e-311
66.22222,256.8144,1.108804,4,1.260433,47165.34,29030070,t2d_q4_A_04,1.5553,bad,bad,0.006479,23905.25,23905.25 % more time of default solver time,0.004165755802739022
4496.157,7004.436,8,1,10.35017,8670535,37052868,c-32,0.00020695,bad,bad,0.000105,97.1,97.1 % more time of default solver time,0.5073689296931626
2154.625,166309.2,10.88606,7,10.88606,8.87634,11256941,viscoplastic1_C_6,0.022496,bad,bad,0.032588,-30.97,-30.97 % less time of default solver time,1.4486130867709814
2406.893,2269721,29.17585,2,26.63972,180.7404,32168839,hydr1c_A_71,0.00021005,bad,bad,0.00021,0.02,0.02 % more time of default solver time,0.9997619614377529
1295.211,62078.87,14.34569,2,10.01171,7.938568,29030070,extr1b_A_23,7.10E-05,bad,bad,0.00018,-60.56,-60.56 % less time of default solver time,2.535211267605634
2344.653,572.4558,8.38811,2,8.089644,32.02051,19932321,jan99jac120sc,0.025968,bad,bad,0.53986,-95.19,-95.19 % less time of default solver time,20.78943314849045
66.22222,1895.947,0.964094,4,1.071613,59879.56,32168839,t2d_q9_A_25,0.0063398,bad,bad,0.00634,-0.0,-0.0 % less time of default solver time,1.0000315467364902
66.22222,1895.947,0.964094,4,1.071613,59879.56,32168839,t2d_q4_A_25,0.0063417,bad,bad,0.006342,-0.0,-0.0 % less time of default solver time,1.0000473059274329
11243.25,2096.167,8,1,10.04766,418732.3,37052868,c-46,0.00026321,good,bad,0.000266,-1.05,-1.05 % less time of default solver time,1.0105999012195586
7787.034,168,0,1,0,10.72919,36564232,tube2,0.0018771,bad,bad,0.001447,29.72,29.72 % more time of default solver time,0.7708699589792765
66.22222,5335.601,1.037953,4,1.133933,164416.8,29030070,t2d_q4_A_23,1.5516,bad,bad,0.006445,23974.48,23974.48 % more time of default solver time,0.004153776746584171
5351.887,42447280,24.64615,2,19.29646,103741.2,19932321,g7jac040,0.0022421,bad,bad,0.6211,-99.64,-99.64 % less time of default solver time,277.01708219972346
1295.338,62077.62,14.42482,2,9.989455,8.132567,32168839,extr1b_A_35,0.00018072,bad,bad,0.000181,-0.15,-0.15 % less time of default solver time,1.0015493581230634
6827.318,108627.7,17.6835,2,17.72205,57.76688,29030070,g7jac080sc,0.0048382,bad,bad,5.3656,-99.91,-99.91 % less time of default solver time,1109.00748212145
1306.123,4840.153,14.43798,2,13.4357,42220.34,29030070,extr1b_A_42,7.30E-05,bad,bad,0.36607,-99.98,-99.98 % less time of default solver time,5014.657534246576
2427.573,52046.66,28.40147,2,26.60359,1.162148,81986705,hydr1c_A_61,1.79769313486e+308,bad,bad,0.000227,inf,inf % more time of default solver time,1.262729414706e-312
1295.615,62076.96,14.43798,2,9.971659,7.092991,81986705,extr1b_A_41,1.79769313486e+308,bad,bad,0.00019,inf,inf % more time of default solver time,1.05691008279e-312
1295.488,62073.03,13.73004,2,9.192277,7.165538,81986705,extr1b_A_15,1.79769313486e+308,bad,bad,0.000181,inf,inf % more time of default solver time,1.006845920977e-312
1295.488,62073.03,13.73004,2,9.192277,7.165538,81986705,extr1b_A_16,1.79769313486e+308,bad,bad,0.000189,inf,inf % more time of default solver time,1.05134739815e-312
9171.338,3379670000,255.4039,2,257.1909,9.845392,19932321,bayer04,0.0015941,bad,bad,0.001025,55.52,55.52 % more time of default solver time,0.6429960479267299
7787.034,168,0,1,0,10.72919,81986705,tube2,1.79769313486e+308,bad,bad,0.001447,inf,inf % more time of default solver time,8.04920468316e-312
66.22222,36.94624,1.039372,4,1.047308,8671.071,81986705,t2d_q4_A_10,1.79769313486e+308,bad,bad,0.006607,inf,inf % more time of default solver time,3.675265745794e-311
66.22222,36.94624,1.039372,4,1.047308,8671.071,81986705,t2d_q9_A_10,1.79769313486e+308,bad,bad,0.00656,inf,inf % more time of default solver time,3.6491211279564e-311
66.22222,4590210,1.554096,4,2.030542,1.506811,32168839,t2d_q9_A_38,0.011163,bad,bad,0.011163,0.0,0.0 % less time of default solver time,1.0
66.22222,4590210,1.554096,4,2.030542,1.506811,32168839,t2d_q4_A_38,0.011211,bad,bad,0.011211,0.0,0.0 % less time of default solver time,1.0
66.22222,37362.49,1.044205,4,1.258102,321109.2,81986705,t2d_q9_A_32,1.79769313486e+308,bad,bad,0.006191,inf,inf % more time of default solver time,3.443858064509e-311
59,5.010152,1.147386,1,1.147386,1.912751,7285382,fv1,0.00015998,bad,bad,0.000161,-0.63,-0.63 % less time of default solver time,1.0063757969746219
2407.284,2270087,28.94268,2,26.7714,203.6607,29030070,hydr1c_A_21,0.00059628,bad,bad,0.00035,70.37,70.37 % more time of default solver time,0.5869725632253303
793.8216,1.644563,98.9454,2,98.9454,101.9332,7285382,adder_dcop_54,0.00020313,bad,bad,0.000849,-76.07,-76.07 % less time of default solver time,4.1795894254910655
6003.076,44090.57,8,1,9.225167,22695430,19932321,c-37,0.00030422,bad,bad,0.000154,97.55,97.55 % more time of default solver time,0.5062126092959043
6827.318,535673000,26.32059,2,19.77358,8018.001,19932321,g7jac140,0.029561,bad,bad,10.915,-99.73,-99.73 % less time of default solver time,369.23649402929533
2154.625,166309.2,10.88606,7,10.88606,8.87634,29030070,viscoplastic1_C_6,0.00016689,bad,bad,0.032588,-99.49,-99.49 % less time of default solver time,195.26634310024568
2344.653,1179444,18.02107,2,18.02107,262112.2,19932321,jan99jac060,0.10197,bad,bad,0.00611,1568.9,1568.9 % more time of default solver time,0.05991958419142885
2427.288,58138.05,29.40351,2,27.58136,1.183745,19932321,hydr1c_A_54,0.00047302,bad,bad,0.000221,114.04,114.04 % more time of default solver time,0.46721068876580274
793.8216,1.644563,98.94544,2,98.94544,101.9363,36564232,adder_dcop_68,0.00043535,bad,bad,0.000664,-34.44,-34.44 % less time of default solver time,1.5252096014700816
793.8216,1.644563,98.94544,2,98.94544,101.9363,36564232,adder_dcop_67,0.00042796,bad,bad,0.000351,21.93,21.93 % more time of default solver time,0.8201701093560146
1295.338,62078.87,14.34569,2,10.01171,7.947941,29030070,extr1b_A_22,6.99E-05,bad,bad,0.000095,-26.42,-26.42 % less time of default solver time,1.3590844062947067
531.1134,2097152,9.976185,2,13.15285,7249.37,29030070,mark3jac100sc,0.0045168,bad,bad,0.003188,41.68,41.68 % more time of default solver time,0.7058094226000708
7923.373,1102,44.8878,1,44.8878,38.38146,81986705,shermanACb,1.79769313486e+308,bad,bad,0.000923,inf,inf % more time of default solver time,5.13435792851e-312
4647.173,2,4,1,4,33.05747,36564232,poli_large,0.0013645,bad,bad,0.001039,31.33,31.33 % more time of default solver time,0.7614510809820447
6721.03,67963.69,32.88357,1,32.95132,1.871946,37052868,cbuckle,4.855,bad,bad,0.001799,269772.15,269772.15 % more time of default solver time,0.0003705458290422245
1145.818,22.89451,16.67064,1,16.66817,2.87792,32168837,Na5,0.00082684,bad,bad,0.000438,88.78,88.78 % more time of default solver time,0.5297276377533743
66.22222,260.3186,1.043735,4,1.058807,28475.81,19932321,t2d_q4_A_19,0.029151,bad,bad,0.006317,361.47,361.47 % more time of default solver time,0.21669925560015094
157.7643,18.9037,18.3318,9,18.3318,20069.32,19932321,cavity10,0.01145,bad,bad,0.11613,-90.14,-90.14 % less time of default solver time,10.14235807860262
103.1031,85.13935,18.76616,9,18.76616,27.33333,36025721,cavity09,0.001889,bad,bad,0.3173,-99.4,-99.4 % less time of default solver time,167.97247220751723
4273.444,34.01184,319.1313,1,319.1317,1.073752,81986705,lhr17c,1.79769313486e+308,bad,bad,0.001003,inf,inf % more time of default solver time,5.579372700216e-312
2424.118,2298394,27.23757,2,26.28066,1.255724,29030070,hydr1c_A_10,0.00025606,bad,bad,0.000201,27.39,27.39 % more time of default solver time,0.784972272123721
1011.535,26.7979,7.989364,1,7.989364,2.957964,19932321,SiH4,0.00060797,bad,bad,0.000277,119.48,119.48 % more time of default solver time,0.4556145862460319
2426.757,45361.07,27.64377,2,26.92431,1.116794,19932321,hydr1c_A_19,0.00047207,bad,bad,0.00025,88.83,88.83 % more time of default solver time,0.5295824771749953
28475.76,84608.88,19.83686,1,18.2338,11026330,81986705,c-57,1.79769313486e+308,bad,bad,0.000714,inf,inf % more time of default solver time,3.97175683744e-312
793.8216,4.910904,270.5304,2,270.5304,164.5511,36564232,adder_dcop_10,0.0002799,bad,bad,0.000217,28.99,28.99 % more time of default solver time,0.7752768846016435
29452.07,3100350,14.29831,1,17.23892,2837443000,29030070,c-62,0.0010788,bad,bad,0.001015,6.29,6.29 % more time of default solver time,0.9408602150537635
793.8216,1.663817,98.94544,2,98.94544,95.3427,19932321,adder_dcop_43,0.00020981,bad,bad,0.000304,-30.98,-30.98 % less time of default solver time,1.4489299842714838
66.22222,5335.601,1.037953,4,1.133933,164416.8,90783920,t2d_q4_A_23,1.79769313486e+308,bad,bad,0.006445,inf,inf % more time of default solver time,3.5851502545243e-311
5837.478,888.1629,8,1,9.655902,60847670000,36025721,c-38,0.00018787,bad,bad,0.00016,17.42,17.42 % more time of default solver time,0.8516527385958376
4088.432,64.34781,12.69067,1,12.69067,3.379986,69654763,SiO,0.003557,bad,bad,0.002576,38.08,38.08 % more time of default solver time,0.724205791397245
2718.835,34.01084,205.3392,1,205.3392,1.232031,36025721,lhr11,0.0029058,bad,bad,0.000334,770.0,770.0 % more time of default solver time,0.11494252873563218
4245.215,40,1.146128,1,1.146128,10,32168837,nopoly,0.00022101,bad,bad,0.000228,-3.07,-3.07 % less time of default solver time,1.0316275281661464
1913.373,6743057000,27.93371,1,27.42213,1173.671,37052868,gyro,7.6004,bad,bad,0.001858,408963.51,408963.51 % more time of default solver time,0.000244460817851692
2407.284,2270087,28.94268,2,26.7714,203.6607,69654763,hydr1c_A_21,0.00022388,good,bad,0.00035,-36.03,-36.03 % less time of default solver time,1.5633375022333393
380.9263,19.01436,20.6992,1,20.6992,1.168659,36025721,lhr01,0.00034714,bad,bad,0.000037,838.22,838.22 % more time of default solver time,0.10658523938468628
66.22222,12100.23,1.041705,4,1.258432,108521.9,69654763,t2d_q4_A_36,0.0063658,bad,bad,0.006276,1.43,1.43 % more time of default solver time,0.9858933676835592
267.613,2815.21,15.2769,4,15.2769,4749346,81986705,flowmeter5,1.79769313486e+308,bad,bad,0.018538,inf,inf % more time of default solver time,1.03121047972647e-310
2154.625,4.963469,6.153075,7,6.15286,71.75396,45869639,viscoplastic1_C_1,0.10347,bad,bad,0.024796,317.29,317.29 % more time of default solver time,0.23964434135498208
82.5,13519480000,18.61094,1,17.11548,1.703306,32168839,ex13,0.00012898,bad,bad,0.000129,-0.02,-0.02 % less time of default solver time,1.000155062800434
10958.44,375384.1,8,1,9.681241,1130046000,32168839,c-47,0.0003531,bad,bad,0.000353,0.03,0.03 % more time of default solver time,0.9997167941093175
6737.537,1,1.865141,3,1.865141,10.06588,19932321,cage11,0.13325,bad,bad,0.005368,2382.3,2382.3 % more time of default solver time,0.040285178236397746
66.22222,12789.05,1.122296,4,1.252157,1.503853,45869639,t2d_q9_A_22,0.0063746,bad,bad,0.006344,0.48,0.48 % more time of default solver time,0.9951996988046308
66.22222,12789.05,1.122296,4,1.252157,1.503853,45869639,t2d_q4_A_22,0.0063801,bad,bad,0.006444,-0.99,-0.99 % less time of default solver time,1.0100155169981662
115.0087,272.2243,7.553177,1,7.550828,2.717751,19932321,t2dah_a,0.00060487,bad,bad,0.000439,37.78,37.78 % more time of default solver time,0.7257757865326434
115.0087,272.2243,7.553177,1,7.550828,2.717751,19932321,t2dah,0.00065207,bad,bad,0.000358,82.14,82.14 % more time of default solver time,0.5490208106491634
66.22222,13314.43,1.051774,4,1.258432,145010.6,90783920,t2d_q4_A_37,1.79769313486e+308,bad,bad,0.006164,inf,inf % more time of default solver time,3.428838815964e-311
4647.173,2,4,1,4,33.05747,36025721,poli_large,0.00073504,bad,bad,0.001039,-29.26,-29.26 % less time of default solver time,1.4135285154549413
102,1050,0,1,0,3.337764,36564232,t520,0.00060105,bad,bad,0.000602,-0.16,-0.16 % less time of default solver time,1.0015805673404874
1913.373,6743057000,27.93371,1,27.42213,1173.671,32168839,gyro,0.001858,bad,bad,0.001858,0.0,0.0 % less time of default solver time,1.0
17492.32,4.089752,3.210354,3,3.210354,2.10608,36564232,Zhao1,0.0074544,bad,bad,0.004691,58.91,58.91 % more time of default solver time,0.6292927666881305
1295.615,62078.13,14.40689,2,10.00628,7.131647,19932321,extr1b_A_32,7.92E-05,bad,bad,0.000189,-58.1,-58.1 % less time of default solver time,2.3863636363636367
1295.488,62073.03,13.73004,2,9.192277,7.165538,81986705,extr1b_A_15,1.79769313486e+308,bad,bad,0.000181,inf,inf % more time of default solver time,1.006845920977e-312
1295.488,62073.03,13.73004,2,9.192277,7.165538,81986705,extr1b_A_16,1.79769313486e+308,bad,bad,0.000189,inf,inf % more time of default solver time,1.05134739815e-312
1306.423,4845.709,14.42637,2,13.24285,41830.12,29030070,extr1b_A_40,7.30E-05,bad,bad,0.37731,-99.98,-99.98 % less time of default solver time,5168.630136986301
28344.85,1389.099,13.59389,3,13.59389,3.658075,19932321,TSOPF_RS_b39_c19,0.003479,bad,bad,0.001744,99.48,99.48 % more time of default solver time,0.5012934751365336
66.22222,36.94624,1.039372,4,1.047308,8671.071,59072883,t2d_q4_A_10,0.006295,bad,bad,0.006607,-4.72,-4.72 % less time of default solver time,1.049563145353455
17492.32,4.089752,3.210354,3,3.210354,2.10608,36025721,Zhao1,0.0057487,good,bad,0.004691,22.55,22.55 % more time of default solver time,0.8160105763042079
89.06944,3.232785,25.08429,1,25.08429,473.4939,81986705,utm3060,1.79769313486e+308,bad,bad,0.014253,inf,inf % more time of default solver time,7.928494426336e-311
66.22222,91833.2,1.096194,4,1.393384,192450.7,90783920,t2d_q4_A_43,1.79769313486e+308,bad,bad,0.006026,inf,inf % more time of default solver time,3.352073767845e-311
3768.24,2832902000,17.45223,18,17.45223,2,69654763,fp,0.2497,bad,bad,15.068,-98.34,-98.34 % less time of default solver time,60.34441329595514
1306.423,4841.575,14.40689,2,13.4073,42993.7,81986705,extr1b_A_34,1.79769313486e+308,bad,bad,0.37655,inf,inf % more time of default solver time,2.094628903554914e-309
43,124.7753,5.39564,1,5.39564,2.573104,81986705,t2dal_bci,1.79769313486e+308,bad,bad,0.000152,inf,inf % more time of default solver time,8.4552806623e-313
43,124.7753,5.39564,1,5.39564,2.573104,81986705,t2dal,1.79769313486e+308,bad,bad,0.0001,inf,inf % more time of default solver time,5.56268464626e-313
43,124.7753,5.39564,1,5.39564,2.573104,81986705,t2dal_a,1.79769313486e+308,bad,bad,0.00008,inf,inf % more time of default solver time,4.45014771704e-313
3967.619,54941,10.75529,1,11.29441,43267210,36564232,c-31,0.00021386,bad,bad,0.000136,57.25,57.25 % more time of default solver time,0.6359300476947536
2619.653,34.01084,112.549,1,112.549,1.355782,19932321,lhr10,0.0023282,bad,bad,0.000331,603.38,603.38 % more time of default solver time,0.14216991667382528
16291.27,8141.743,11,5,11,173.3017,69654763,viscoplastic2_C_5,0.028729,bad,bad,0.17968,-84.01,-84.01 % less time of default solver time,6.254307494169654
1903.612,9984.465,54.5609,1,54.55913,2.046673,59072883,s3rmt3m3,0.0010939,bad,bad,0.000386,183.39,183.39 % more time of default solver time,0.3528658926775756
2427.571,45364.64,31.51135,2,29.87791,1.291673,69654763,hydr1c_A_16,0.0001781,good,bad,0.000224,-20.49,-20.49 % less time of default solver time,1.2577203818079732
531.1134,12208740,21.60955,2,18.71334,1.934897,81986705,mark3jac080,1.79769313486e+308,bad,bad,6.6135,inf,inf % more time of default solver time,3.6788814908140837e-308
793.8216,1.66481,98.92375,2,98.92375,63.33827,36564232,adder_dcop_35,0.00042868,bad,bad,0.000271,58.18,58.18 % more time of default solver time,0.6321731827936922
2145.974,16396730,8,1,9.195952,3145559000,37052868,c-20,0.0016799,bad,bad,0.000055,2954.36,2954.36 % more time of default solver time,0.032740044050241085
66.22222,91833.2,1.096194,4,1.393384,192450.7,45869639,t2d_q4_A_43,0.0063603,bad,bad,0.006026,5.55,5.55 % more time of default solver time,0.9474395861830417
7733.021,42005.41,23.91838,1,20.9297,121.2217,36564232,c-42,0.00034904,bad,bad,0.000209,67.0,67.0 % more time of default solver time,0.5987852395140958
8155.592,429329.9,9.381631,2,9.381631,23.349,69654763,hvdc1,13.901,bad,bad,6.9033,101.37,101.37 % more time of default solver time,0.4966045608229624
1306.615,741299.6,13.80673,2,10.67681,1.447031,36025721,extr1b,0.00015092,bad,bad,0.000203,-25.66,-25.66 % less time of default solver time,1.3450834879406308
1306.463,4838.556,14.40508,2,13.557,56734.14,32168839,extr1b_A_31,0.38093,bad,bad,0.38093,0.0,0.0 % less time of default solver time,1.0
8917.951,1208498,75.74329,1,77.4584,670.0852,19932321,rajat22,28.26,bad,bad,5.4974,414.06,414.06 % more time of default solver time,0.19452937013446567
1024.006,20004,24.46265,3,24.46265,50605.8,69654763,Chebyshev2,0.00058603,bad,bad,0.002548,-77.0,-77.0 % less time of default solver time,4.347900278142757
10958.44,375384.1,8,1,9.681241,1130046000,7285382,c-47,0.00037074,bad,bad,0.000353,5.03,5.03 % more time of default solver time,0.9521497545449642
2344.653,386.2931,8.68914,2,8.089644,8.00128,29030070,jan99jac060sc,0.001117,bad,bad,0.42448,-99.74,-99.74 % less time of default solver time,380.0179051029544
1295.338,62077.62,14.42482,2,9.989455,8.132564,69654763,extr1b_A_36,7.08E-05,bad,bad,0.000094,-24.68,-24.68 % less time of default solver time,1.327683615819209
4354.824,197392.6,67.92974,1,65.96292,7.032876,29030070,GT01R,0.0059302,bad,bad,0.004259,39.24,39.24 % more time of default solver time,0.7181882567198408
1306.463,4841.603,14.42482,2,13.38897,42863.94,29030070,extr1b_A_37,7.20E-05,bad,bad,0.37439,-99.98,-99.98 % less time of default solver time,5199.861111111111
66.22222,1659740,1.428485,4,1.868414,1.790352,45869639,t2d_q4_A_39,0.006603,bad,bad,0.00588,12.3,12.3 % more time of default solver time,0.8905043162199
66.22222,1659740,1.428485,4,1.868414,1.790352,45869639,t2d_q9_A_39,0.0066376,bad,bad,0.005875,12.98,12.98 % more time of default solver time,0.885109075569483
6827.318,93360220,25.32251,2,19.77358,34565.42,19932321,g7jac080,0.007695,bad,bad,4.8277,-99.84,-99.84 % less time of default solver time,627.3814165042236
1306.423,4849.372,14.34569,2,13.1715,26179.48,36564232,extr1b_A_24,0.0023158,bad,bad,0.38177,-99.39,-99.39 % less time of default solver time,164.8544779341912
59.6,4.5,1.079181,1,1.079181,2.19206,81986705,fv3,1.79769313486e+308,bad,bad,0.000164,inf,inf % more time of default solver time,9.12280281987e-313
1089.52,32.81664,54.32055,1,54.32055,1.603471,19932321,lhr04,0.0017781,bad,bad,0.000125,1322.48,1322.48 % more time of default solver time,0.07029975816883191
66.22222,36.94624,1.039372,4,1.047308,8671.071,32168839,t2d_q4_A_10,0.0066071,bad,bad,0.006607,0.0,0.0 % less time of default solver time,0.9999848647666904
66.22222,36.94624,1.039372,4,1.047308,8671.071,32168839,t2d_q9_A_10,0.0065598,bad,bad,0.00656,-0.0,-0.0 % less time of default solver time,1.0000304887344127
2408.001,2316819,30.06439,2,27.71961,183.7612,32168839,hydr1c_A_55,0.00018716,bad,bad,0.000187,0.09,0.09 % more time of default solver time,0.9991451164778798
1145.818,22.89451,16.67064,1,16.66817,2.87792,89269801,Na5,0.00043583,bad,bad,0.000438,-0.5,-0.5 % less time of default solver time,1.0049790055755685
4280.93,34.01084,37.91649,1,37.91649,1.088403,69654763,lhr34,0.0042038,bad,bad,0.001486,182.89,182.89 % more time of default solver time,0.35348969979542316
59,5.010152,1.147386,1,1.147386,1.912751,81986705,fv1,1.79769313486e+308,bad,bad,0.000161,inf,inf % more time of default solver time,8.9559222805e-313
66.22222,132173.3,1.096194,4,1.393387,1.233862,37052868,t2d_q4_A_42,1.545,bad,bad,0.006091,25265.29,25265.29 % more time of default solver time,0.0039423948220064725
66.22222,132173.3,1.096194,4,1.393387,1.233862,37052868,t2d_q9_A_42,1.5515,bad,bad,0.006113,25280.34,25280.34 % more time of default solver time,0.003940058008378988
10023.11,369568.3,9.367503,1,9.80618,391321400,7285382,c-45,0.00030589,bad,bad,0.000356,-14.08,-14.08 % less time of default solver time,1.1638170584196932
1295.488,62073.03,13.73004,2,9.192277,7.165538,36025721,extr1b_A_15,0.000103,bad,bad,0.000181,-43.09,-43.09 % less time of default solver time,1.7572815533980584
1295.488,62073.03,13.73004,2,9.192277,7.165538,36025721,extr1b_A_16,0.000103,bad,bad,0.000189,-45.5,-45.5 % less time of default solver time,1.83495145631068
69.28571,17593.46,27.07343,1,27.07248,50383.9,36025721,cz1268,0.001509,bad,bad,0.012165,-87.6,-87.6 % less time of default solver time,8.061630218687874
