@relation 'petsc_data-weka.filters.unsupervised.attribute.Remove-R25-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R1-9,12-13,15-22,24-29,31,33-38,40,42-53'

@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute norm1 numeric
@attribute col-variability numeric
@attribute min-nnzeros-per-row numeric
@attribute row-variability numeric
@attribute n-nonzero-diags numeric
@attribute kappa numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}

@data
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,38678402,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,38678403,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,32874610,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,44114477,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,44114476,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,44114479,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,44114478,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,36564235,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,75830644,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,75830647,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,75830646,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,85490471,bad
66.22222,87025,628785.8,1.20324,4,1.560951,9,1.249756,37052868,bad
22.24719,100015,5346.91,1.998053,4,1.998053,89,1.286327,89565283,bad
40.21311,7704,217.418,31.41498,1,31.41498,61,4.271782E15,89565283,bad
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,89565283,bad
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,47942866,bad
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,47942867,bad
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,11256941,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,29553943,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,29553942,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,29553944,bad
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,69654763,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,17887723,bad
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,89269803,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,89269801,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,89269804,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,7285382,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,80361466,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,80361467,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,7285384,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,80361465,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,36025721,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,38678404,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,30870721,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,30870720,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,18868442,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,36564233,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,36564232,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,75830644,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,13323659,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,75830646,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,32168839,good
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,85490471,bad
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,85490472,bad
5196.848,177578,410270400000,22.0291,1,22.6031,8909,4.935064,32168837,good
2408.001,24809,2323054,28.73483,2,26.39456,7953,191.3551,89565283,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,88865078,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,89565283,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,47942864,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,47942865,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,47942866,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,49834419,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,49834418,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,75830647,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,29553941,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,29553944,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,91036839,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,53362206,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,32874609,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,45869637,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,18524981,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,80361465,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,69654760,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,12321508,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,89269804,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,59072882,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,59072881,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,80361466,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,80361464,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,18868444,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,91068410,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,1216556,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,64278029,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,26415433,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,5890863,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,5890862,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,38678401,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,17734818,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,30870721,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,30870720,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,18868441,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,44114476,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,36564232,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,75830644,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,13323659,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,75830646,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,95762355,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,57331598,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,32168837,good
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,68908713,bad
429.5,88603,185108600,32.86176,1,32.75399,860,48801.85,30870722,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,89565283,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,44114478,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,49834417,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,49834418,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,88865076,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,88865077,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,11256941,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,29553943,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,29553942,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,69654763,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,69654762,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,45869639,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,80361465,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,95762355,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,89269803,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,89269801,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,37052871,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,89269804,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,19932323,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,7285382,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,7285381,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,80361466,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,80361467,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,7285384,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,59072884,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,29030071,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,36025721,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,30870720,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,64278029,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,38678404,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,85483012,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,38678401,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,38678402,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,38678403,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,31459546,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,30870721,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,26415434,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,18868442,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,36564233,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,36564232,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,75830644,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,13323659,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,75830646,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,32168839,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,95762354,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,45869640,bad
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,85490471,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,57331599,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,32168837,good
32.00781,1204,2001,7.408697,2,4.997648,128,466.5713,37052869,bad
2423.849,27898,2298395,26.96212,2,24.47935,8270,1.451678,89565283,bad
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,59072882,bad
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,59072881,bad
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,26415433,bad
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,53362206,good
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,59072884,bad
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,29030070,good
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,36564232,good
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,89565283,bad
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,89269801,good
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,89269804,good
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,5890860,bad
2420.041,28302,2298395,22.54251,2,21.92608,8268,1.365806,38678401,good
2422.776,27924,2298394,19.30598,2,17.62564,8185,1.371454,89565283,bad
2422.776,27924,2298394,19.30598,2,17.62564,8185,1.371454,68908713,good
2420.837,28210,2298394,19.90817,2,19.05196,8267,1.699392,91068410,good
2420.837,28210,2298394,19.90817,2,19.05196,8267,1.699392,89565283,bad
2420.837,28210,2298394,19.90817,2,19.05196,8267,1.699392,30870720,good
2420.837,28210,2298394,19.90817,2,19.05196,8267,1.699392,47942865,bad
2420.837,28210,2298394,19.90817,2,19.05196,8267,1.699392,47942866,bad
2419.665,28303,2298395,21.16062,2,19.64175,8271,1.220176,89565283,bad
2419.665,28303,2298395,21.16062,2,19.64175,8271,1.220176,44114476,bad
2421.512,28221,2298394,22.6693,2,21.61244,8270,1.285125,89565283,bad
2421.512,28221,2298394,22.6693,2,21.61244,8270,1.285125,95762355,good
2422.969,28289,2298394,20.84083,2,19.97814,8272,1.223066,17734818,bad
2422.969,28289,2298394,20.84083,2,19.97814,8272,1.223066,89565283,bad
2422.969,28289,2298394,20.84083,2,19.97814,8272,1.223066,1216556,good
2421.551,28306,2298394,24.87432,2,23.60266,8278,1.255207,89565283,bad
2423.3,28316,2298394,23.83116,2,22.62323,8283,1.210466,30870722,good
2423.3,28316,2298394,23.83116,2,22.62323,8283,1.210466,89565283,bad
2407.856,24803,2323054,28.34875,2,27.77982,7951,185.8541,89565283,bad
66.22222,87025,132173.3,1.096194,4,1.393387,9,1.233862,32168839,bad
66.22222,87025,132173.3,1.096194,4,1.393387,9,1.233862,89565283,bad
460.3435,5976,18.20666,132.417,2,132.417,1601,17.49648,89565283,bad
2695.958,53329,46.91384,17.70434,1,17.64024,10309,47.04812,89565283,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,49834417,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,29553943,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,29553942,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,69654762,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,95762355,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,89269803,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,89269801,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,89269804,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,7285381,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,80361466,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,80361467,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,7285384,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,80361465,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,29030071,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,36025721,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,64278029,bad
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,31459546,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,30870721,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,30870720,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,18868442,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,36564233,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,36564232,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,75830644,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,13323659,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,75830646,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,32168839,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,95762354,good
37.99099,540,393248.3,6.609371,2,5.536112,111,10.55071,95762352,good
166.8878,3518,25.90324,5,2,5.431689,606,1.369692,29553943,good
166.8878,3518,25.90324,5,2,5.431689,606,1.369692,80361466,good
66.22222,87025,236637.6,1.217124,4,1.362062,9,1.559123,38678404,bad
66.22222,87025,236637.6,1.217124,4,1.362062,9,1.559123,29553943,bad
66.22222,87025,236637.6,1.217124,4,1.362062,9,1.559123,80361466,bad
66.22222,87025,236637.6,1.217124,4,1.362062,9,1.559123,89565283,bad
1226.949,61019,2593831,38.84708,2,38.84708,3493,1130.509,89565283,bad
793.8216,11258,1.664518,98.94544,2,98.94544,3127,84.28226,89565283,bad
793.8216,11258,1.664518,98.94544,2,98.94544,3127,84.28226,30870720,good
793.8216,11258,1.664518,98.94544,2,98.94544,3127,84.28226,18868441,good
793.8216,11258,1.664518,98.94544,2,98.94544,3127,84.28226,47942865,bad
793.8216,11258,1.664518,98.94544,2,98.94544,3127,84.28226,47942866,bad
793.8216,11258,1.664518,98.94544,2,98.94544,3127,84.28226,91068410,good
793.8216,11258,1.664518,98.94544,2,98.94544,3127,84.28226,68908713,bad
793.8216,11258,1.664904,98.94544,2,98.94544,3127,72.25599,59072882,bad
793.8216,11258,1.664904,98.94544,2,98.94544,3127,72.25599,89565283,bad
793.8216,11258,1.664904,98.94544,2,98.94544,3127,72.25599,85490472,good
793.8216,11258,1.664904,98.94544,2,98.94544,3127,72.25599,36564232,good
793.8216,11258,1.664904,98.94544,2,98.94544,3127,72.25599,36564234,good
793.8216,11258,1.664904,98.94544,2,98.94544,3127,72.25599,37052871,good
793.8216,11258,1.664904,98.94544,2,98.94544,3127,72.25599,29553943,good
793.8216,11258,1.664904,98.94544,2,98.94544,3127,72.25599,49598909,bad
793.8216,11258,1.664904,98.94544,2,98.94544,3127,72.25599,29553944,good
793.8216,11258,1.664904,98.94544,2,98.94544,3127,72.25599,38678403,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,88865078,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,89565283,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,47942864,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,47942865,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,47942866,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,49834419,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,49834418,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,88865077,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,32874610,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,75830647,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,85483012,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,29553941,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,29553943,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,17887723,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,29553944,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,29030069,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,29553942,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,53362206,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,32874609,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,45869637,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,18524981,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,80361465,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,90197664,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,90197665,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,69654760,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,12321508,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,85490469,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,91036839,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,89269804,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,43373444,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,19932322,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,19932324,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,8793454,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,59072882,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,59072881,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,80361466,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,80361464,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,17734818,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,49834420,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,29030070,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,91068410,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,1216556,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,64278029,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,75830646,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,26415433,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,5890863,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,5890862,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,38678401,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,8793453,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,18868444,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,30870721,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,30870720,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,18868441,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,44114476,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,18868442,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,49598909,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,36564232,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,75830644,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,13323659,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,43373441,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,95762355,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,45869640,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,85490471,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,57331598,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,32168837,good
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,68908713,bad
1497.037,20841,0.02115,5.417854,3,5.417854,3985,5.980451,30870722,good
1496.932,20841,0.039939,9.831503,3,9.831503,3984,8.43143,89565283,bad
392.4473,6945,386775.3,6.976348,2,7.219468,1120,287.854,89565283,good
392.4473,6945,386775.3,6.976348,2,7.219468,1120,287.854,26415434,bad
392.4473,6945,386775.3,6.976348,2,7.219468,1120,287.854,59072884,bad
392.4473,6945,386775.3,6.976348,2,7.219468,1120,287.854,44114478,good
392.4473,6945,386775.3,6.976348,2,7.219468,1120,287.854,64278029,bad
392.4473,6945,386775.3,6.976348,2,7.219468,1120,287.854,57331599,good
66.22222,87025,4590210,1.554096,4,2.030542,9,1.506811,89565283,bad
66.22222,87025,4590210,1.554096,4,2.030542,9,1.506811,18868441,bad
66.22222,87025,4590210,1.554096,4,2.030542,9,1.506811,47942865,bad
66.22222,87025,4590210,1.554096,4,2.030542,9,1.506811,47942866,bad
66.22222,87025,1659740,1.428485,4,1.868414,9,1.790352,89565283,bad
1002.23,17319,0.995896,12.06679,2,12.06679,2825,3897.84,59072882,bad
1002.23,17319,0.995896,12.06679,2,12.06679,2825,3897.84,89565283,bad
1002.23,17319,0.995896,12.06679,2,12.06679,2825,3897.84,36564232,bad
1002.23,17319,0.995896,12.06679,2,12.06679,2825,3897.84,36564234,bad
1002.23,17319,0.995896,12.06679,2,12.06679,2825,3897.84,37052871,bad
1002.23,17319,0.995896,12.06679,2,12.06679,2825,3897.84,45869640,bad
1002.23,17319,0.995896,12.06679,2,12.06679,2825,3897.84,29553943,bad
1002.23,17319,0.995896,12.06679,2,12.06679,2825,3897.84,49598909,good
1002.23,17319,0.995896,12.06679,2,12.06679,2825,3897.84,29553944,good
1002.23,17319,0.995896,12.06679,2,12.06679,2825,3897.84,8793453,good
1002.23,17319,0.995896,12.06679,2,12.06679,2825,3897.84,38678403,bad
6642.051,264823,228.8259,35.82257,1,35.82257,409,8.455672E14,89565283,bad
6642.051,264823,228.8259,35.82257,1,35.82257,409,8.455672E14,36564232,bad
6642.051,264823,228.8259,35.82257,1,35.82257,409,8.455672E14,36564234,bad
6642.051,264823,228.8259,35.82257,1,35.82257,409,8.455672E14,29553943,bad
6642.051,264823,228.8259,35.82257,1,35.82257,409,8.455672E14,29553944,bad
6642.051,264823,228.8259,35.82257,1,35.82257,409,8.455672E14,68908713,bad
6642.051,264823,228.8259,35.82257,1,35.82257,409,8.455672E14,38678403,bad
66.22222,87025,37362.49,1.044205,4,1.258102,9,321109.2,89565283,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,88865078,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,88865079,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,89565283,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,47942864,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,8793454,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,49834419,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,49834418,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,88865077,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,32874610,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,75830647,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,85483012,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,29553941,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,17887723,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,29553944,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,29030069,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,89269802,bad
66.22222,87025,18920.92,1.041696,4,1.258412,9,166758.7,29553942,bad
