@relation solver_pc_separate4648

@attribute lambda-max-by-magnitude-im numeric
@attribute right-bandwidth numeric
@attribute avgdistfromdiag numeric
@attribute symmetry numeric
@attribute n-dummy-rows numeric
@attribute blocksize numeric
@attribute max-nnzeros-per-row numeric
@attribute diag-definite numeric
@attribute avgnnzprow numeric
@attribute lambda-max-by-magnitude-re numeric
@attribute ellipse-cy numeric
@attribute nnzup numeric
@attribute ruhe75-bound numeric
@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute lambda-min-by-magnitude-re numeric
@attribute lambda-max-by-im-part-im numeric
@attribute left-bandwidth numeric
@attribute norm1 numeric
@attribute sigma-min numeric
@attribute upband numeric
@attribute n-struct-unsymm numeric
@attribute lambda-min-by-magnitude-im numeric
@attribute diagonal-average numeric
@attribute diagonal-dominance numeric
@attribute dummy-rows numeric
@attribute ritz-values-r numeric
@attribute symmetry-snorm numeric
@attribute symmetry-fanorm numeric
@attribute symmetry-fsnorm numeric
@attribute colours numeric
@attribute lambda-max-by-im-part-re numeric
@attribute col-variability numeric
@attribute trace-abs numeric
@attribute ritz-values-c numeric
@attribute nnzeros numeric
@attribute diag-zerostart numeric
@attribute loband numeric
@attribute positive-fraction numeric
@attribute trace numeric
@attribute min-nnzeros-per-row numeric
@attribute diagonal-sign numeric
@attribute row-variability numeric
@attribute nrows numeric
@attribute lambda-max-by-real-part-im numeric
@attribute colour-offsets numeric
@attribute n-colours numeric
@attribute relsymm numeric
@attribute diagonal-variance numeric
@attribute departure numeric
@attribute nnzlow numeric
@attribute n-nonzero-diags numeric
@attribute sigma-max numeric
@attribute dummy-rows-kind numeric
@attribute kappa numeric
@attribute n-ritz-values numeric
@attribute colour-set-sizes numeric
@attribute sigma-diag-dist numeric
@attribute symmetry-anorm numeric
@attribute ellipse-ax numeric
@attribute ellipse-ay numeric
@attribute ellipse-cx numeric
@attribute normF numeric
@attribute normInf numeric
@attribute lee95-bound numeric
@attribute lambda-max-by-real-part-re numeric
@attribute nnzdia numeric
@attribute trace-asquared numeric
@attribute ' solver' numeric
@attribute solver_name {bcgs,bicg,ibcgs,lsqr,chebyshev,gmres,lgmres,cg,tcqmr,fgmres,tfqmr}
@attribute pc_name {asm,'bjacobi ',ilu,'jacobi ',icc}
@attribute ' class' {good,bad}

@data
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,29553944,bcgs,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,29030069,lsqr,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,89269802,lgmres,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,29553942,bcgs,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,91845162,lgmres,'bjacobi ',bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,53362206,bicg,'jacobi ',bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,32874609,lgmres,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,45869637,fgmres,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,18524981,ibcgs,'bjacobi ',bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,80361465,bcgs,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,90197664,lsqr,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,90197665,lsqr,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,69654760,tfqmr,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,12321508,fgmres,'bjacobi ',bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,85490469,chebyshev,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,89269801,lgmres,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,37052870,lsqr,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,89269804,lgmres,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,19932322,tcqmr,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,19932324,tcqmr,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,91036839,bcgs,'bjacobi ',bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,59072882,bcgs,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,59072881,bcgs,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,80361466,bcgs,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,80361464,bcgs,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,17734818,chebyshev,'bjacobi ',bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,49834420,tcqmr,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,29030070,lsqr,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,91068411,chebyshev,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,1216556,ibcgs,'jacobi ',bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,64278029,lgmres,'jacobi ',bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,75830646,ibcgs,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,44114477,bicg,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,5890863,ibcgs,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,5890862,ibcgs,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,38678401,bicg,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,8793453,tfqmr,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,38678403,bicg,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,18868444,ibcgs,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,30870721,gmres,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,30870720,gmres,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,26415433,fgmres,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,44114476,bicg,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,18868442,ibcgs,ilu,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,49598909,gmres,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,36564232,bicg,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,75830644,ibcgs,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,13323659,bicg,'bjacobi ',bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,43373441,tcqmr,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,95762355,cg,asm,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,57331598,cg,icc,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692,?,87025,9801,100,1,3354692,4,2,1.258412,9801,?,?,8,1,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,45869640,fgmres,asm,bad
